,title,stars,date,r_title,text
308,Beauty and the Beast,7,21 April 2011,"It was Good, but kinda overrated","I first saw Beauty and the Beast when the Diamond edition came out last year, when I was 17 years old. Maybe that's the reason I don't like this movie as much as everyone does, but I doubt it since I also saw Wall-e the same night and absolutely loved that film. Now when I first saw it, I was prepared to give this film a 6/10, but after thinking about it and listening to many peoples reasons why they love it I think it deserves at least a 7.The story is of two opposites that have a bad first impression but eventually fall in love. Simple, but it works. There are a few things that bother me about this film though. For one I feel that when the beast wasn't a jerk, he was really boring and bland, sorta the same thing that happened with Simba in the Lion King. I hate Lumiere alright, he is just a prick. And the songs aren't what they're hyped up to be. Be our guest is the only song that I loved, the rest are good, but I wouldn't sing along, and to be honest I don't see myself singing to Be our Guest either.But there are more good things, the love isn't just love at first sight, the rest of the characters are cool and the animation is stunning. Overall, good film, but not my favorite in the Disney Movie library."
309,Beauty and the Beast,10,14 June 2009,Disney's Beast Destroys all other Disney films.,"Beauty in the beast is by far my favorite Disney film, and i even find that hard to say considering i'm a 19 year old boy. why so? Cause it speaks the truth. Beautiful Girls will end up with a jerk.Based upon the old tale, The beast is a prince who refused shelter to an old hag, because of his selfishness. the hag turned out to be a really, really beautiful enchantress, who turned the prince into a horrid, disgusting, mean beast. the only way he can go back to his old self is if he can find a girl to love him before his 21st birthday (except to make it easier for the kiddies to understand, before the last petal of a magic rose wilts and falls off.) just who is that girl? How about the prettiest girl in all of the village, Belle? Thank you, Disney for this great adaption from the ancient Fairy tale.10/10"
310,Beauty and the Beast,10,15 November 2005,"Brilliant, Beautiful, and Enchanting!","I had recently re-watched this excellent film and I find it even more remarkable now than when I had seen it years ago. Everything about the film from the voice acting to the character design, to the production design and animation and so on is all unsurpassed. But the music, that wonderful music - the songs and the orchestral pieces - is absolutely pure genius. The work done by Alan Menken and the late Howard Ashman is so effective that when Belle and the Beast started dancing with Angela Lansbury singing 'Beauty and the Beast', yours truly, a 29 year old man who probably has a lot in common with Gaston ('cept I cook my eggs), started to choke back the emotion without great success. And I never cry at movies*. But this is not a movie or a cartoon or a Disney merchandising gimmick. Beauty and the Beast is true art. It is an emotionally compelling, spiritually uplifting, and thoroughly joyous exploration of the human condition. I think it is one of greatest motion pictures ever made.*The end of Millennium Actress by Satoshi Kon, another animated film incidentally, was the only movie that ever had me literally bawling like a little girl. I highly recommend seeing it."
311,Beauty and the Beast,10,17 September 2002,The most touching love story ever,"The best animated movie ever, as it is the only movie to get a nominee for best picture. The cast and the characters were excellent, one can only wish that he gets a girl like Belle in real life. Disney, as always had done it again and so had Alan Menken, the greatest music composer of the modern era. Songs like 'tale as old as time' and 'something there' were really great to hear, the music at the beginning of the movie was also very good."
312,Beauty and the Beast,,23 July 2000,The Only Animated Film Nominated for a Best Picture Oscar,"""Beauty and the Beast"" may not be the best animated film ever made, but its 1991 Best Picture Oscar nomination puts it in a very select class of films. A class that does not include other great animated classics like ""Snow White"", ""Fantasia"", ""Pinocchio"", ""Cinderella"", and ""The Lion King"".  There is something about this film that makes it stand out from other animated classics.  The storyline is superb, the music and songs are perfect, and the direction (yes, the film's direction) is focused and unrelenting.  All in all, ""Beauty and the Beast"" is a film that was worthy of its Best Picture nomination back in 1991.  5 stars out of 5."
313,Beauty and the Beast,5,25 December 2006,"Much grand showing-off, but more magic might have helped...","Young woman sacrifices her own life to save her elderly father from imprisonment by a greatly feared beast, but she's able to tame the creature with charm and they come to love each other. Famous romantic story given opulent Disney-animated treatment, complete with bombastic Broadway-styled musical numbers designed to bowl viewers over with showmanship and sassy humor. Of course it's unfair to compare this colorful package with Jean Cocteau's black-and-white live-action French version, but Cocteau was working with actual sets, costumes and actors and yet was still able to conjure more magical wonders on film than the Disney animators. It's certainly well-made and well-voiced (especially by an undetectable Robby Benson as the Beast), but it takes about 30 minutes for the pacing to pick up (and it does, leading to a nicely directed nick-of-time finish). The editing is gratefully not slambang and the narrative does have the chance to unfold and allow us to get our bearings, but even when the pots and candles and utensils come to life, there's nothing intriguing about the Beast's castle. This Disney enterprise plays it predictably safe. For a movie about curses and magic, ""Beauty and the Beast"" is too uncomplicated and polite. Even the storybook had a little mystery. ** from ****"
314,Beauty and the Beast,10,6 December 2006,Beauty is in the Eye of the Beholder...and This is Beautiful,"""The Most Beautiful Love Story Ever Told""Beauty and the Beast is undoubtedly my favorite animated film of all time, and one of my favorite films of all time. I grew up with this movie along with the other classics, and I love it now just the same. The story is about a prince (Robby Benson) who is cursed, one a cold night, to become a beast by a beautiful enchantress. The prince was visited by her disguised as an ugly old woman who asks for shelter for the night. All she had to offer in return was a single red rose. With a cold heart he turned the old lady away, ounce and again after she warned him to not be fooled by appearances. The enchantress saw no love in his arrogant heart, and cast a powerful spell on the castle, cursing all who live within it. The rose was to become the core of the curse, for before the last peddle falls, the prince must learn to love and be loved in return. ""But who could ever learn to love a beast?"" Belle (Paige O'Hara) is a beautiful and misunderstood girl who is always distracted by the chanting wonders of a good fairy tale book. She has no one to relate to; even the arrogant and good-looking hunk named Gaston (Richard White) isn't her type. Belle dreams of living more than a provincial life, like a fairy tale. Her father Maurice (Rex Everhart) is an inventor who heads off to an inventing fair, but gets lost in the woods and ends up prisoner in the Beast's castle. As her father is imprisoned and sick to the bone, Belle makes a deal with the Beast to take his place instead. She is now a forever prisoner in the cursed castle, unknowing that she is the key to ending the Beast's torment. Through months of time both Belle and the Beast have learned their misunderstandings for each other. They gain a special friendship that is hoped to become love. ""Crazy old Maurice"" pleads to the town for the rescue of his daughter from the horrible ten- foot tall monster. Gaston plots to get Belle's interest by bargaining her father's freedom for marriage. The Beast has learned to love and gives Belle away to rescue her father. And the ending begins....Whatever did happen to the classic wonders of Disney? I don't know, and it all seemed to go downhill when Jeffrey Katzenberg left Disney for DreamWorks with Spielberg. I think the best Disney films are the ones that Disney didn't make. I think Jungle Book was his last film, and that was the end of what I call the old generation Disney movies. Then you have your middle generation of movies that consisted of the less successful films such as The Black Cauldron and Oliver and Company. It wasn't until The Little Mermaid that the new generation took hold. If I'm not mistaken The Lion King was Katzenberg's last Disney film. Now we have the more recent and sometimes sucky films. Which consist of Hercules, Mulan, Tarzan and so on. This is too bad, because theses other films only come close to being as good as Beauty and the Beast.This masterpiece has more heart and emotion than another animated film. It is still astounding to me that this is the only animated film to be nominated for best picture. I think it's good and bad that they brought the category of best-animated picture. Animation will never have a chance to become the best picture of the year. On the other hand what are the chances of that happening really? Beauty and the Beast is the best not because it was nominated for best picture, or because it was listed third in Roger Ebert's top ten list, but because it is the best. Simple, yes?****/**** Stars Two Thumbs Way UpBeauty and the Beast (1991): Rated PG for some mild frightening and violent images"
315,Beauty and the Beast,8,24 January 2003,A good fun movie not oscar quality,"First the good points.The only animated movie to receive a Best Picture Oscar nomination, and it didn't  deserved it.let's look at how well the movie works. You have a monster who's more human than the movie's man villain; you have a heroine who's PC but engaging with it; you have a supporting cast of magic utensils who wisely never upstage the couple at the centre of this love story (and despite the Disney animated trappings, it IS a love story); and you have "" A TALE AS OLD AS TIME""captivatLY and beautifully told.The movie's also got wonderful design of its French setting and characters, with the ballroom scene a standout by the sight of the Beast and Belle in their evening wear; and Alan Menken's score is his finest work with matchless lyrics from the late and much lamented Howard Ashman the songs themselves are good,but rather the way they are presented - for example, the opening song with Belle - personally I didn't really get why the WHOLE TOWN was singing about Belle. I know it's called ""suspension of disbelief"", but I still wasn't that fond of that scene.""Like Gaston"" was the best tune, and the scene of course was great followed by ""kill the beast"" for it's fun lyrics. Humor here is fun (the final battle scene between the servants-cum-appliances/whatever and Gaston's mob - such as when the one guy is eaten by a closet and comes out dressed in a bikini with Marge Simpson hair).  Also the way that Lamier and Cogsworth are towards each other is quite funny at times.Gaston, one of my all time favorite Disney villains. Gaston is so complex. One minute, he's just an arrogant, stuck-up bum that is reminisicent of someone we all know and find irritating. Yet, he manages to add a little humor in his attempts to woo Belle. Then, he turns into a real jerk, willing to lock Maurice up to get Belle. And finally, he becomes pure evil, ready to kill the Beast to win Belle. That mocking laugh and look he gives the Beast when he says, ""What's the matter? Too kind and gentle to fight back?"" is one of the greatest scenes in Disney villainry history. A rare few scenes rank up with the amount of evil emotion that this scene has, such as Scar giving Mufasa an incredibly horrifying look before murdering him, or Jafar laughing like an insane lunatic after banishing Aladdin, Abu, and Carpet to the Ends of the Earth. Great moments that illustrate just how dark a villain can be. Now the not soo good points or FLAWS THAT ARE TOLABLE Plot holes: When the enchantress shows up disguised as an old beggar woman, the prince answers the door. Why is he doing this, when he has servants to answer the door for him?  Also here he looks like an older teenager when according to the story he was 11 years old when this happened.How can Bell's father build such a complicated machine (wood cutter) if doesn't know what tools to use on it. Why does it seem the horse is smarter than Bell's father when they get  lost in the woods.  The horse wants to go down the less scary path but Bell's father chooses the scarier path (go figure). I like the homage to ""sound of Music"" when Bell runs up the green hill singing after she rejectes Gaston's proposal' That horse of Bell's must be part hound dog to know where Bell's father ended up in the castle.  (remember the horse took off before Bell's father made it to the castle). Lumier (the candlestick) must be extra magical by the way he can ignite himself anytime he wants.The musical number ""Be our Guest"" is way to ""disney"" in that it's style and presentation has been done in too many other movies.  Although the song ""Human Again' musical sequence was excellently done and a most welcome addition for the movie's special edition release it was done to Disney"" for my liking also.
VERY BIG FLAWS THAT TAKE AWAY FROM THIS BEING A 10/10 MOVIEBell must be ""super woman"" by the way lifts up the Beast onto the  horse to take him back to the castle, even though he must weigh about 300 pounds (after wolf pack battle). And again later when she holds the beast so he doesn't fall off the roof at the end of his battle with Gastou.How did chip figure out how to work the ""wood cutter"" and start the fire and control the direction it went when it was parked on top of the hill. (huh?)THEORY: when Bell goes into the west wing and into the Beast's private room, she does notice his human picture (she pulls up the torn sections)  So she knows that the Beast is really human.  So that is why she falls in love with him.  She knows from all the fiction books she read that there must be a way to turn him back into a man.  That is why she acts the way she does toward him. Why isn't  Bell or her father or the towns people spooked by all the ""living"" items they encounters in the castle.Continuity: The seasons change several times throughout the movie. When Maurice is thrown out of the pub, he lands in a pile of snow. When others leave, the pile is not there. Gaston and others are wearing short-sleeved shirts in the snow. When Belle and the beast go outside (in the winter) after dancing, they are in shirt sleeves and crickets are heard.  Also in the final act Bell arrives home (it's still winter) Then later that night apparently,  during the climatic scene between The Beast and Gastou (it's starts raining). Continuity: At the beggining, the Beast scratches his own painting from top-left to bottom-right, later Belle discovers the paint and it's scratched from top-right to bottom-left.Continuity: After the Gaston song, the bear rug moves from behind the chair to under the chair.
FINAL VERDICTI see ""Beauty and the Beast"" as one of those movies that you watch over and over  again if you are in the right frame of mind like ""leaving your brain at the door"" and ignoring all the continuity problems and pot holes that show up.  then you can relive the magic and atmosphere of the film  and be taken in by the movie's very real heart that makes it a keeper.  8/10"
316,Beauty and the Beast,5,27 November 2006,things totally change after you see Cocteau's version,"I saw ""Beauty and the Beast"" in the theaters in 1991 and just interpreted it as a nice Disney movie. I now see that it started what seems to be a trend in animated features: the villain has a doofus sidekick. And ever since I saw Jean Cocteau's version earlier this year, it's been hard to take this one very seriously (his version seemed to be commentary on the very idea of fairy tales). To me at least, the main redeeming quality here is that ""The Simpsons"" spoofed ""Be Our Guest"" as ""See My Vest"", as Mr. Burns boasts of his clothes being made out of animals.As for other things, it's surprising to see that Jerry Orbach was Lumiere's voice. I mean, who would ever imagine the ""Law and Order"" guy lending his voice to a Disney movie? Ditto David Ogden Stiers. Angela Lansbury is the only one who doesn't surprise me here, her roles in ""The Manchurian Candidate"" and ""Harlow"" notwithstanding.So, ""Beauty and the Beast"" is OK for some brief entertainment, but it is a Disney movie."
317,Beauty and the Beast,6,13 November 2005,stunning animation,"The best thing about Beauty and the Beast is the stunning animation, particularly the ballroom scene. This scene really makes you feel like you are there; the movement is superb. Disney again takes an enjoyable and popular tale and weaves it into a magical film. Unfortunately, this is one of the last Disney films that has charm, particularly the charm of some of the old Disney films. It's enjoying to watch, and the characters are not annoying in the slightest, unlike some of Disney's other films. This film is worth a watch and should be enjoyed by the whole family. Captivating, romantic, and packed with action and good lessons - this is definitely a family film (though maybe with a slight preference to females)."
318,Beauty and the Beast,6,7 December 2002,Okay for younger kids.,"My 3 year old daughter loves this movie although I originally thought it might be for an older group. She watches it quite often. For those Classic Movie lovers, this one is for you. I gave this movie a better than average rate."
319,Beauty and the Beast,6,27 February 2005,not a classic Disney film,"Howard Ashman and Alan Menken's songs provide the cornerstone of this cartoon, inspired in part by the 1940s film by Jean Cocteau. Much of the settings mirror those in the classic film.This film was a major money spinner for the Disney corporation, but for me wasn't up to the standards of the days when Walt Disney was alive. However, it was an enjoyable cartoon with interesting characters and a Broadway feel - indeed, it enjoys a second flush of fame as a stage musical today.I think 'Beauty and the Beast' was the last really good Disney film - 'Aladdin', which followed, was just disappointing. The legend survives intact - Belle and her Beast dance in a ballroom dripping with chandeliers; the teapot and cups sing a welcome when she arrives; and the girl gets her Prince to the swirling sounds of musical Americana."
320,Beauty and the Beast,6,24 March 2017,"Solid movie, decent plot, but maybe a bit on the overrated side","""Beauty and the Beast"" is an American animated movie from 1991, so this one had its 25th anniversary last year. One of the main reasons why it is still known today is because it was the first animated movie that managed to get in for Best Picture at the Oscars. This is still something that does not happen too frequently today and now we have usually many more than five nominees. Of course, it also won Best Score and Song and really dominated the latter category that year. It is a relatively short film, easily stays under 90 minutes without credits, which makes it especially surprising not that there are two directors, but that there are no less than seven(!) screenplay writers. But it is not a case of too many cooks spoiling the broth. The story may not be that great, but it's okay as the script did not get an Oscar nominations. It is a bit predictable eventually, but the dialogues and solid love to detail make it a good plot overall nonetheless. The actors working in here are all relatively unknown, at least there are no huge stars in here. To me the most known name is also a personal favorite, my birthday buddy Jerry Orbach (L&O).The voice cast is nonetheless maybe the main reason why this film became such a classic to many. I would say it makes an even bigger impact than the music. The inclusion of the Beast's servants is also a nice one as it does offer some solid comedic value despite the terrible fates of these characters as they are pretty much still loyal to their master. There is one scene in particular when we hear one character say something like the Beast isn't that bad after all and this also makes clear that he is far from the main antagonist, although this already became kinda obvious early on with the introduction by the narrator that he was just a vain fool back in his human days, but not necessary evil. Maybe the enchantress' spell was also a bit too much to be honest. Quite an interesting character actually, I wonder what happened to her in the many years since she met the Beast. Now about Belle, she did not come off as as magical and desirable as I remember her, but she was still pretty adorable. Also the layers added about her weird personality for example were pretty solid and turned her into more than the usual Disney princess. Actually, she wasn't a princess at all by any means. One of my favorites still and that yellow dress is just magic. Sadly, the music did not do as much as I hoped it would. The ballroom scene I somehow thought would be better looking at how many people really love it. It's not that it was bad by any means, but just not as good as I hoped it would be. The songs some were okay, some were pretty forgettable. I liked the very first song a lot. I think it was ""Belle"" and it was a nice introduction to the central human character. I think I'd have preferred this one winning an Oscar over the actual winner. The third nominated song was relatively forgettable and there were at least 2 better songs in here than ""Be Our Guest"", such as the villains' song about Gaston. I found his little aide kinda funny also with the subtly joking criticism he brings up talking to Gaston. As a whole, there good definitely outweighs the bad here, but to me this is not a classic as to some others. I still prefer the likes of Arielle (""Little Mermaid"") for example. I still think this one here is on par with most of the better animated films from today, which is of course quite a decent achievement seeing how this is over a quarter of a century old."
321,Beauty and the Beast,,27 October 2002,The worst film I've ever seen,"Walt Disney Pictures has had numerous animated trifles ever since the death of Walt Disney and this 1991 release is their worst one of all. I had seen it during its original theatrical run and even then I voted it the worst film I've ever seen. Almost eleven years later no film I've seen since has been worse and I don't expect any other film to take away this film's ""honor."" The lead character Belle is extremely whiny and insecure as well as unsure of herself. The Beast is actually more scary when he's not trying to be scary. His dialogue is mostly ridiculous. The ""enchanted"" objects get increasingly annoying as the film progresses. The so called bad guys are shallow and ""Be Our Guest"" has to be the most annoying song I've ever heard in an animated film. The other songs are no better. Film is only about an hour and a half long but it seems much longer at times and long before it was actually over I knew that I wanted it to end much sooner. Once again, my worst picture of 1991, my worst picutre of Walt Disney Pictures history, my worst picture of animated films history and my worst picture of all time."
322,Beauty and the Beast,,16 December 2006,Most Overrated Disney Film Ever Nominated for a Best Picture Oscar,"When I was told that this was (and is, to this day) the only Disney animated film ever nominated for a Best Picture Oscar, I said to myself- ""I have to see it again."" By this point, I was obviously a Disney completest. So I bought it (on VHS), and watched it. What can I say? It's a joke! Let's try to take it, scene by scene. First, we are told of the story of the selfish Prince with no love in his heart. A beautiful, magical Enchantress turns him into a Beast (a furry animal, human-sized, with monster teeth and claws) when he dismisses her on the basis of what he perceives as her surface ugliness. Okay, good story. Makes sense. Decent set-up - ""for who could ever love a monster?"" the story asks at the end.Well, we're going to meet her (the One who could love a monster). Her name is Belle, and she is a misfit in her small provincial French town. She reads books all the time while the townspeople feel beautiful girls should spend all their time waiting for a handsome man to make them wives and mothers. So, next we meet the handsome man who wants to be her husband, Gaston. He's conceited and arrogant - a real jerk, but a fairly accurate product of the time, with less than ideal views on independent, free-thinking women. Which Belle is. This is an okay establishing scene. We're told a lot. The characters are definitely a little flat, but the only real problem is, perhaps, that the woman singing (and speaking) Belle's part has a sort of grating voice. I'm not kidding.So, her father is an inventor who gets lost in the woods on his way to a convention and after being chased by the unsavory creatures in the woods to the Beast's Castle, he is imprisoned by the Beast in his tower. Belle is lead to the castle by the father's runaway horse, and when she finds him, she meets the Beast, who is just the biggest creep in cinema history, once we know it's actually that selfish Prince. Nice to know being this Beast hasn't taught him a thing about humility. Belle begs for the Beast to release her father, but he refuses. So she offers to take her father's place and that... SUDDENLY melts the Beast's heart... A little. He agrees, the father is taken back to his home by a Spider Carriage, and Beast offers to give her a more comfortable room.Now, by this time is where we start to get really worn out by the huge plausibility and character flaws. Belle is the woman, who is given the film's title of being ""so Difficult"" (important to remember), but it's Beast who is the moody one. Which is understandable, since he was turned into a Beast. But isn't the least bit understandable, given all we've learned about Karma. If you are a bad person, bad things happen to you. Beast got what he deserved, and it's incredibly selfish of him to expect that the work he has to do to become human again will happen on it's own. But the filmmakers have convinced all the people who like this film that it's not a problem. Because they've FLUFFED it up, by just tossing it to the side and saying, ""oh, he's just got a bad temper."" What does that mean? It means, Beast is still a bad person waiting for Love to make him human. So in effect, he'll still be a bad person when he's human, only he'll be human.Perhaps I'm reading too much into it. Because Beast, over the course of the film, learns to love Belle and becomes a hero. But right from the get-go, we are not supposed to like Beast. Then, under some extremely disturbing circumstances, Belle is thrown into the Castle and through some lame musical numbers (again, I'm not kidding, these musical sequences are not up to the standards of The Little Mermaid and Aladdin), we are manipulated into believing ""oh, look, they fell in love so quickly!"" Another example of this type of insulting manipulation is the scene where Gaston is convincing the townspeople that the Beast is evil. He sings 1 stupid song and suddenly, everyone in the town is storming the castle, Frankenstein-style (big points for originality there).This film is just one big sappy, unconvincing mess. If anything, it offers some extraordinary colors, 1 funny song (""Gaston"" has it's riotously hilarious moments - ""and every last inch of me's covered with hair!""), and Jerry Orbach (yep, that crusty detective from Law & Order) is fantastic in his role as a Parisian candelabra, with an impeccable accent. But other than that, this movie just caters to girls and women, assuming that if you dumb it down for them, they'll love it. I hate seeing that happen, but it looks like the ladies (and some gay people) fell for it. Two Thumbs Down."
323,Beauty and the Beast,10,2 April 2017,The best thing ever!,"I was the last to watch it in my friends' group. I'm so happy I was able to go to Cinema with my family and enjoyed:) Now, if you hesitate about watching or wondering about if it's good or not, I ADVICE YOU to watch it: you'll get the whole magic you are expecting for...I loved the fact it was an Opera (I think I have right to call it like that). I watched it on Russian (and voices were REALLY good) but I really regret not having the ability to enjoy Ariana Grande's voice in the Beauty & Beast final song:( But lucky me, I found it on Youtube. Emma Watson is my favorite, and I think Disney really got choosing her and the actors' set because they were perfect:) Normally I don't leave a review but this one got me that's why I did one! HAVE AN AMAZEBALL DAY WATCHING IT!!!"
324,Beauty and the Beast,4,22 March 2017,"Bad Singing, Bad Pacing, and No Concept of Time. But the Animation is Pretty","Beauty and the Beast follows a woman who, after trading her life for her father's, is imprisoned in the castle of a beast. Ultimately, they fall in love. The animation is beautiful. It's all hand drawn, and it opens with a beautiful scene right away, immersing the audience into the movie without so much as a line of dialogue or anything. And this continues. The animation stays beautiful, and unfortunately that beauty doesn't transfer into the rest of the movie. Before we get into it, I'll also say that most all the voice acting was great. Those who voiced these characters were almost all perfect, and gave just enough to make their characters believable and more interesting. Also, as far as music goes, the instrumental is great. Can't say the same for the lyrical aspect, but the instrumental alone is something I can see myself returning to. It's pleasant and it's fun, and that doesn't tend to be a bad thing. In addition, Paige O'Hara has a lovely voice. Unfortunately she sings no more than twice in the entire movie, but when she does it's a real treat. In continuation of the music, the rest of the cast sucks at singing. It was truly horrible to listen to every lyric, and even worse knowing that these wretched voices were distracting from a beautiful score. I hated listening to every single one, and honestly couldn't wait for them to end. Even when Paige O'Hara sang, she was accompanied by trash singers. As such, most every song is practically unbearable. Earlier I said the voice acting is mostly great. Where does it falter? Paige O'Hara. That's right. The only cast member who can sing can't voice act. She's either overdone or underdone, and she never hits the happy medium that everyone seems to have reached with relative ease. And moreover, her voice just doesn't suit Belle's character. So basically her singing is cancelled out by her acting, and everyone else's acting is cancelled out by their singing. So where does that leave us?The pacing makes no sense. Not that it's boring, it moves rather quickly. Too quickly, actually. So much so that none of the characters receive any real development, and as such none of them are that interesting. And the relationships that form are even worse. The ones that matter aren't focused on enough, and those that aren't as much simply aren't important. And moreover, the timeline of the movie makes no sense. We're left to assume at one point (for example) that either Belle lived in Beast's castle for several days and that another character lived in the woods without food or water for those several days, or that Beast and Belle were together for all of one day and formed a relationship through that, meanwhile the other character runs around the woods. Really? There are plenty of these problems throughout the movie, where logic simply ceases to exist because plot convenience. I get that animations like this were hard to make longer because each panel is hand drawn, but at that point maybe Disney should have just avoided a story requiring development and good pacing. Overall I really didn't enjoy Beauty and the Beast. I know I'm the minority here, but regardless, the perks of this film are cancelled out by it's flaws, and ultimately it settles at being less than average in my eyes. In the end I wouldn't recommend this movie. It makes me wonder just how low standards were in 1991 for this to be nominated for Best Picture, or even considered to be a great movie."
325,Beauty and the Beast,10,9 February 2017,The best Disney movie ever.,"This film was part of my childhood and, contrary to others, continued to be part of my adult life because it is virtually the best animated film I've ever seen. It adapts a French classic story but we can even say that it has surpassed it. It is a simple but very beautiful story, in which a prince was cursed by his errors and arrogance, living in an isolated castle, condemned to look like a monster until a woman truly loves him with all his faults. The center of the plot is true love and inner beauty vs. exterior ugliness. Considered among the most beautiful love stories, it also addresses redemption and forgiveness, the notion that we can mend our mistakes and be better people. Visually beautiful, its a show of light and color from beginning to the end, punctuated abundantly by songs that became famous, such as ""Be Our Guest"" or ""Beauty and the Beast"". The work of voice actors is simply at the level of the best I've heard. Since it debuted, this film continues without a worthy rival, even among the modern animated films, full of digital resources."
326,Beauty and the Beast,9,8 January 2017,Beauty and The Beast is a must see!! But has some ups and downs,"Beuaty and The Beast is a classic Disney movie. The movie is sad and happy! The movie has classic songs. Such as Be Our Guest and Belle. Belle story is basically about a prince who is cursed to stay as a beast then finds this lovely girl that soon loves him. Beauty and the Beast was kind of confusing at the same time. When gaston shots the bird and the little guy catches it in the bag that disappears in the middle of the song. The movie though has a classic story and really good transition scenes. The movie sometimes was weird but still great. The characters were funny but sometimes very confusing at some parts. Like when Chip asked Ms.Pots ""What's happening"" and she said ""You will learn when your older"". It's so weird that chip does not know love."
327,Beauty and the Beast,9,27 November 2014,Defenitley Disneys Best  Romance Film,"Watched One Of My All Time Favorite Disney films Films Beauty and The Best amazing voice Performances from Page O'Hara(Showboat) as Belle, Robby Benson( Our Town) as The Beast also starring Richard White (Kill Zone) as Gatson, Jerry Orbach(Guys and Dolls) as Lumiere ,David Ogden Stiers (MASH) as Cogsworth, Angela Lansbury(Gaslight) as Mrs.Potts , Bradley Michael Pierce(Jamaji) as Chip, Rex Everhart(Superman) as Maurice, Jesse Corti(West Wing) as Lefou, Kath Soucie(Hulk vs Thor) as Bimbettes and Guest Starring Tony Jay(The Hunchback Of Notre Dame) as Monsieur D'Arque . The film is very Touching ,Emotional and Funny also great musical number indeed also has Baroque/ Magical feel to it seeing Also it showed great complexity of The Beast seeing as he is very selfish and has low self worth as Opposed to The Arrogant Gaston who trys to coerce and get what he wants .Amazing score by Alan Menken(The Little Mermaid), Screenplay by Linda Woolverton(Aladdin) Direction by Kirk Wise(The Rescuers Down Under) & Gary Trousdale(The Lion King) Defenitley Disneys Best Romance Film . 10/10"
328,Beauty and the Beast,8,10 September 2014,Plus Belle,"By chance I happened to see Coctaeau's La Belle et Le Bete about a year ago and now, having seen the animated version I was struck by how closely Disney followed Cocteau (who was himself, of course, following Perrault), especially in the opening sequences, albeit in Cocteau Belle was something of a Cinderella figure with a couple of siblings. But the father getting lost and stumbling on the castle of the Beast and Belle following him and trading places was all there in Cocteau. What wasn't in Cocteau of course was the score and that in itself was a throwback to the pre-1960 Popular Song when melodic melodies and literate lyrics were the norm before what Social Scientists would describe as de-skilling entered the equation and the new generation of songwriters not only could not produce quality songs but didn't WANT to. Thankfully we are now, so to speak, back on song, and better for it with titles like Be Our Guest, Gaston, and Human Again, actually fun to listen to. One of Disney's best."
329,Beauty and the Beast,9,11 January 2012,A Tale As Old As Time But Never Gets Old,"Much like Lion King, Disney is releasing another of their traditionally animated films to the 3D big screen. Three guesses which one. Anyway, I figured this was as good a time as any to give this a review.Beauty and the Beast is a tale of a beautiful woman who meets a horrible beast and changes his attitude for the better. Simple, but Disney takes this tale to new heights. First of all, Belle(the beauty) is a very pretty young woman but is seen as an outcast in her village because she doesn't put out like the other girls and rather prefers to spend her time reading books. The most popular man in the village, Gaston, wants to marry Belle because he considers himself the most beautiful creature to ever enter the Earth and Belle to be as beautiful as him. But Belle can't stand him and keeps refusing his attempts at courtship.The plot really kicks off when Belle's eccentric father, Maurice, travels to a fair to show off his new invention. He get's lost along the way and is chased by a pack of wolves to a mysterious castle. There he finds that the household objects are all enchanted. There's Cogsworth(a clock), Lumiere(a candlestick), Mrs. Potts(A teapot) you get the gist. The master of the castle however, is a beast with a serious attitude problem. He locks Maurice in his dungeon and a few days later Belle finds the castle while looking for him. Belle opts to take Maurice's place as Beast's prisoner.What follows is the typical romance formula of two people who can't stand each other at first but slowly come to care and love for one another. Only this is one of those times where it's done perfectly. First of all they don't start really building a relationship until Belle chews Beast out on his temper and Beast saves Belle from a pack of wolves when she tries to leave. You start to see Beast's attitude really change for the better. He starts wearing better clothes, his voice becomes softer even his animation seems a little lighter. Near the end of the film Belle leaves to attend her sick father and Gaston finds out about the Beast and Belle's feelings toward him. He leads an assault on his castle which leads to an entertaining climax with the enchanted objects and a pretty intense fight between Beast and Gaston. This movie is great. The animation is great, the characters are well written, everything is great. And I don't think I have to mention the songs. I'm sure we're all familiar with ""Be Our Guest"" or ""Beauty and the Beast"" and they're great every time I hear them. Much like Lion King the only bad thing about the movie comes from an edit in the special edition. ""Human Again"" was designed for the original release but was cut probably for time purposes. It saw the light of day on Broadway and was added to the ten year anniversary edition in 2002. Well it's not a terrible song but it does interrupt the flow of the film.I would definitely recommend this movie to anyone of all ages. I'll probably go see it when it hits the big screen and I suggest you do the same."
330,Beauty and the Beast,,31 December 2011,Classic,"Strange movie. Not subject or evolution of facts are important. But the brilliance of imagination. The small world in a crazy movement and the magic play of objects. The colors and the music. Nice details and love as delicate ladder. And the end as point for the evolution of characters in your imagination. So, the result is only spell. For the smart solution to create a fluid action, for the art to remind childhood areas, for the basic flips and for charming Belle. And, of course, grace new image of Beast - fragile, shy, dizzy, childish, melancholic, coarse, romantic, stubborn. But the best - dance scenes. A fairy tale in new clothes but with old gentle soul. An adventure. And fantastic holiday in the corners of golden age."
