,title,stars,date,r_title,text
256,Shrek the Third,3,21 May 2007,Been There Done That,"Standing alone this movie holds it's own against the countless other feature-length cartoons we have been treated to recently.That is the problem -- you cannot view it as a standalone work. The first Shrek is an excellent movie. While the original Shrek bore no resemblance to the original book by William Steig (yeah and who actually knows this was based on a book older than most of the audience). BTW, CDB and CDC are must reads from this author more well known for his work in the New Yorker...Shrek the Third makes the mistake of believing it's own hype. For most well-loved movie ""classics"" of our time it is the story that makes the movie. Bringing a good story tells itself regardless of its surrounding. Good animation can enhance a wonderful story, but on it's own it is just disjointed bits hung on a clothesline. It seems like the original idea was left on the cutting room floor in the mad dash for marketing money.The collective comedic talent in this movie is astounding. John Cleese and Eric Idle, Mike Myers and Eddie Murphy as well as Cheri Oteri, Amy Poehler and Maya Rudolph. You also have John Krasinski and Rupert Everett. While their voices are memorable, this is the least of their abilities. They were given no opportunity to feature their true talents and the movie suffered for it. I was so hoping to see witty barbs and new site gags in the movie (and an actual plot) and was left wanting. The producers would have served themselves well to break from the usual pattern of actors performing their voice overs alone and allowing the cast to interact, write and improvise ... something most of this cast is well-known for.Too bad -- it could have been so much more."
257,Shrek the Third,4,20 May 2007,Don't waste your money and time!,"I was really a Shrek fan and could not wait to see what would happen in Shrek3. But I was SO disappointed after watching it on Friday:( It was just a boring story with no fresh idea. And the ending, everyone could create such an old styled ending that could be found in every single fairy tale book. I went to the movie theater Friday afternoon and there were about 10 people there. I didn't hear people laugh during the playing. Remember in 1 and 2? People were burst into laughter here and there. The only thing I like in Shrek 3 is the donkey babies. They are very cute! Don't know if there would be a Shrek4 but if yes, please make a fun and out-of-expectation story!"
258,Shrek the Third,7,18 May 2007,"not great, but not awful ...","well, most of the national critics panned it, but those here locally were pretty favorable ...some good moments, just a few really awful.*** minor spoiler: I'd heard that the song at the Frog King's funeral was in poor taste, I thought it was handled fairly well - however his ""conveyence"" to the Underworld was *definitely* in poor taste, an ill-timed joke, I believe. I also didn't care for Artie's lil' ""scene"" with Merlin, but that was the absolute worst for me! END SPOILER ***I would have loved to have seen the ""princesses"" developed a further, but all in all, we'll probably wind up adding it to our DVD collection, and I could possibly handle another go at the theater ...One note, the trailers before were highly inappropriate, we went with our pre-school daughter, and another couple and their daughter, who is the same age. Some of the trailers (Transformers - scary, Simpsons - a tad vulgar, Hot Rod - too Jackass-ish) might give pause to parents' of younger children!!!But this was by far the BEST Transformers' trailer, and almost cemented the fact that I'll go see it in the theater!"
259,Shrek the Third,9,20 May 2007,"""Third"" is first in line this summer","When I walked into my local movie theater to see 'Shrek the Third', I was in a state of depression about the summer movie season. That meandering mess called 'Spider-Man 3' instilled within me the belief that this would be a summer of prequels with disappointing content and big box office numbers. So needless to say, I was prepared for another letdown in a summer that seemed as if it would be full of 'em. Guess not. From the second the film's opening title rolled, 'Shrek The Third' broke my state of pessimism about the summer movie season and reminded me what a great popcorn film should be...side-splitting comedy, high drama, larger-than-life action, and a little romance thrown in for good measure. Mike Myers is back as Shrek, who, due to a tragic turn of events, is slated to become king of Far Far Away. Desperate to stick the crown on someone else's head, Shrek embarks on a journey to find Arthur Pendragon (Justin Timberlake, who, no, is not really that bad of an actor), the only other heir to the throne. Joining Shrek, of course, are Donkey (Eddie Murphy, hilarious as usual) and Puss in Boots (Antonio Banderas, having the time of his life), although he does leave Fiona (Cameron Diaz, also enjoying herself) behind. Like 'Shrek 2', this film is a mishmash of little-kid humor (haha, he farted!) and pop-culture nonsequiturs (a ""Just Say Nay"" program, a chorus of frogs singing ""Live and Let Die""). And, like 'Shrek 2', the folks at Dreamworks Animation have created a marvel that is a refreshing antidote to the typical Hollywood film. 'Shrek the Third' brings back lovable characters (Julie Andrews as the Queen of Far Far Away, Rupert Everett as the evil Prince Charming) and introduces great new ones (Eric Idle as a nutty Merlin, Cheri Oteri as Sleeping Beauty). It manages to hew to the formula that has made the other films so popular while still seeming fresh, relevant, and witty. Not the best of the three, but it certain holds it's own among parts 1 and 2. If this is an indication of the rest of the summer, maybe it ain't so bad after all."
260,Shrek the Third,9,18 May 2007,"Amazingly, these just keep getting better...","After seeing the second Shrek, I figured there was nothing else that could possibly top it, but I was wrong. While the third installment explores many of the themes of the first two, it still manages to explore some new creative themes. What this film however best accomplishes is not only making a parody of classic fairy tales, but also the lives of American teenagers! The act of Justin Timberlake meshed surprisingly well with the act of those who had been through the previous two. Besides that, the animation was as great as ever, and the action sequences as brilliantly choreographed as before. But beyond all this, the humor will have you rolling in your seat just as much as ever."
261,Shrek the Third,,16 March 2008,Enjoyable even if it is rather overblown and lacks a real core of wit and story,"Shrek and Fiona are finding it hard going standing in for the King and Queen of Far Far Away Land but at least the end is in sight. However when King Harry dies and leaves the throne to Shrek (the only other heir is a high-school student), the problem of public appearances and endless ceremony appears not to be going away. So, despite the worrying news of Fiona's pregnancy, Shrek sets sail with his friends to bring Arthur, the only other heir, back to claim his throne (rightful or not) so Shrek can get back to his swamp. However, while he is away, Prince Charming lead a cast of villains on a coup d'etat on the leaderless land.The third Shrek film was rather beaten by critics when it was released, to the point that I decided not to bother with it in the cinemas (although the impact of a kiddie audience also helped put me off). This evening I decided to watch the films that LoveFilm had sent me and, as if to show that I do tend to watch a diverse mix of things I found that my viewing for tonight was the brutal Irréversible followed by this film (well, after a short recovery break). The contrast is different I'm sure you'll agree but I was looking forward to Shrek after that experience. So perhaps I forgave it some things that I wouldn't have otherwise as a form of release from the bleakness. In this way I found some of the film to be quite fun but even in this state I still have to say that the film is weaker than the second, which was in turn weaker than the first.The problem is again with the plot. In the first film the story was the core of everything and all the references and jokes branched off this. Here the opposite is true as the story seems to happy with lots of material put around it. The difference can be best seen in the fact that the plot mostly provides a frame for the film but the laughs and fun generally come in the asides and the support characters rather than the main flow or the main characters. This is not a massive failure, because the laughs are there, but it is at very least a weakness and after a while it became noticeable that I was not really that interested in Shrek or Arthur but just looking forward to the next scene with the Gingerbread Man. Ironically the plot is rather complex and will probably be over the head of the child viewers and it did make me long for a simpler but stronger story.The cast continue to do pretty well regardless. Myers and Diaz are both OK mainly because the film doesn't hand them great material to work with. Murphy and Banderas are both fun for the opposite reason while the supporting cast of Big Bad Wolf, Gingerbread, pigs etc all continue to be fun. Timberlake, Andrews, Everett, McShane and so on are OK but not great with only Python's Idle and Cleese standing out among the star names.Overall then an enjoyable film with just about enough laughs to carry it but still the weakest in the Shrek series. The plot is overly complex and the majority of fun belongs to the minor characters while the title roles are too tied up in the busy narrative to have time to consistently deliver the laughs. Shrek Goes Forth (or something like that) seems inevitable so hopefully the makers can take what continues to work from here and put right what has been falling down in the last two films."
262,Shrek the Third,8,19 May 2007,An ogre by any other name smells just as sweet,"The most impressive thing about the third Shrek movie is that it doesn't stink. It is, after all, not only a sequel but also the third in a series that prides itself in its clever wit and relevance. I was hoping that Shrek the Third would be close to the first two, but I didn't honestly think it would have enough juice to really slay me in my seat. Er, metaphorically speaking.But Shrek 3 IS fun. It's been three years since the second one, and Mike Myers, Eddie Murphy, and Cameron Diaz have lower Q ratings nowadays. Were kids going to swarm the theater for the further adventures of the giant green ogre, or was the series played out? You'd assume the latter, given kids' attention spans and the fact that there's other kid-oriented stuff coming out.Had I disliked the movie, I could have called the movie ""Dreck""; even better, if there'd been some romance between Shrek and his never-seen mom, I could call it ""Oedipus Shrek."" But geez, I liked it. Now what the heck am I supposed to say about it? How about just ""What the Shrek is going on here?"" Why must they toy with me so? Shrek (Myers) is tapped to become the new king of Far, Far Away when the king (John Cleese) falls ill. But the Shrek with that, says the green blob. There's another heir, he learns, so he, Donkey (Murphy), and Puss (Antonio Banderas) set off to find Arthur, a mopey high school misfit voiced by Justin Timberlake. (Note: I knew Timberlake was in the movie, and I thought he was Arthur's voice, but Artie sounded... well, like a high school kid, maybe even younger.) Meanwhile, Shrek's absence gives good ol' Prince Charming (Rupert Everett) the chance to take over Far, Far Away and RULE! Also aiding Shrek are his pals from other fairy tales, such as the Gingerbread Man, Pinocchio, the Three Little Pigs, the Big Bad Wolf (perpetually in drag and possibly a victim of Stockholm Syndrome, only in reverse), and others. Princess Fiona (Diaz) mobilizes her own galpals (Snow White, Cinderella, Rapunzel, Sleeping Beauty) to help stave off Charming's army, which is made up of villains from various tales, such as Captain Hook (Ian McShane), the Wicked Witch, Cyclops, and Rumplestiltskin. It sounds like an excuse to shoehorn as many familiar names into the movie as possible, but some of the characters do seem to justify their existences. Oh, and know who else shows up? Eric Idle, voicing Merlin, who here is a half-crazed former teacher at Artie's school.There's excellent use of song, too; one screaming attack by Snow White (Amy Poehler) is accompanied by the opening yowl of Robert Plant on Led Zeppelin's legendary ""Immigrant Song""; this is followed by scorching vocals by Anne Wilson of Heart on ""Barracuda."" Sure, this stuff won't matter to the kidlets, but the adults will get a kick out of cleverly used music from their own childhood.Here's why the movie works. None of the leads overdoes things, which is pretty tough to resist when you're doing a kids' movie, I imagine. Myers can be awfully hammy, and so can Murphy. But they're so used to their characters that they didn't go over the top, instead letting the script provide the laughs. Shrek is obstinate and foolish, and Donkey is boisterous and sassy, but they play neatly off each other without making the movie all about them. The first movie was about Shrek meeting Donkey and then Fiona, and the second was about Not Fitting In with Fiona's family. This time around, everyone's saying, ""Hey, we know you know us, so let's concentrate on the story."" It's a strange and ultimately refreshing approach, and it's what keeps the franchise from going stale. (They better hope so, because the fourth movie will be out in a few years.) All in all, the movie succeeds in every way it wanted to. Shrek had me tittering and guffawing at appropriate times, always a good thing. Nothing ruins a movie like laughing at inopportune times, unless the movie's so bad it's good. Shrek the Third easy reaches the level of comedy and hijinks as it had in the first two movies, not letting up with the funny. There's just no real decline in quality here, folks; this is a movie your kids will heart if they enjoyed the first two."
263,Shrek the Third,7,8 April 2017,"Great, but flawed","This film is really good for the most part. Unlike what many may say, this is actually a great Shrek movie in my opinion. I do, however, agree at the fact this film is flawed. One reason, the story, while it's pretty good, it can be uninteresting and very predictable for the most part. There are parts where this film will make you question a few things in a few scenes, as the direction is somewhat sloppy. Another thing I did notice with this film is that there are a LOT of characters in this film, almost too the point there's too many. While that's not necessarily a bad thing, it can feel a bit over the top and a little redundant to those who just care about the main characters. Other than all that, I honestly think this film is not only a great sequel to Shrek 2, but a staple in the Shrek film series, as this film not only has a pretty decent story, but it has great CGI and great voice acting as well. And not only that, but this film has some funny parts in it. While this film may not be as good as the other Shrek films, it's still really good, and I recommend to anyone who's a fan of Shrek, as they will most likely enjoy it, like I did."
264,Shrek the Third,7,29 January 2017,A somewhat weaker third instalment,"The king is ill so Shrek and Fiona have to take over various royal duties with fairly disastrous results. Then the King dies and it looks as though Shrek is going to be the next king, something he does not want, luckily just before dying the king mentioned another heir; Arthur. Shrek, Donkey and Puss in Boots set off to find Arthur and as their boat sets sail Fiona tells Shrek that she is pregnant. While they are away bringing a reluctant Arthur back to Far, Far Away Prince Charming is rallying various fairy tale villains to help him seize the kingdom. On the way home Shrek and his fellow travellers meet the wizard Merlin who helpfully transports them back home unfortunately swapping the bodies of Donkey and Puss! By now Charming has taken the Kingdom and Fiona and the various fairy tale 'princesses' are imprisoned but not for long.The first two films in the series were a lot of fun but sadly while this is still pretty decent it falls a fair way short of those two films. Trying to add elements of the Legend of King Arthur didn't work as well as they might have done as he was a fairly boring character. Other aspects of the story just don't make sense; most notably the idea that when the king dies Shrek would be the next ruler rather than Princess Fiona. There is also a lack of decent songs; apart from the rather amusing use of the theme from 'Live and Let Die' during the King's funeral none were memorable. There are some good points of course; having Donkey and Puss swap bodies was rather amusing, the king's extended death scene was hilarious (loved the fly) and it is great the see that the damsels were far from in distress as they broke out of the dungeon. Overall a decent enough film but a bit disappointing as a 'Shrek' film."
265,Shrek the Third,7,8 May 2015,Definitely The Weakest In The Franchise But still good,"This is defiantly the weakest in the franchise, but I still enjoyed it, The Characters are likable, The Animation is great, I know some people didn't care for the jokes but some of it actually works, I kinda liked the humor, and I enjoyed the story. My flaws with this film, some of the jokes could've been better, the story could've a little better, and also why did Prince Charming have to be Villain I mean seriously come on!!!!! Overall though with all that said i still had a fun time with Shrek The Third. Overall I give Shrek the third a nice and solid 7/10 Also I thought the ending was cute and I liked the baby ogres in this film and I thought they were really cute and funny as well"
266,Shrek the Third,7,15 August 2014,A step backwards,"Prince Charming is reduced to dinner theater and he wants revenge. King Harold is ill and Shrek is the next heir to Far, Far Away. Shrek isn't that good with being a royal and doesn't want to give up his swamp. King reveals that there is another heir named Arthur (Justin Timberlake). After the death of the King, Shrek sets off to find Artie with the help of Donkey and Puss in Boots. Princess Fiona is left at home to battle Prince Charming's attempted coup with her royal girlfriends.Starting with the king dying is a hard way to keep the tone light. Also Shrek is separated from Fiona for the bulk of the movie. Then there is the new character Artie who is the least interesting character in this world. However I still love the cast of characters in this franchise. I also love the new princesses. They are a lot of fun. This is a step back but the franchise lives on."
267,Shrek the Third,7,30 December 2013,Diminishing returns,"Following the death of Fiona's father, and his installation as acting King (which he finds objectionable), Shrek heads off in search of a member of the bloodline to be installed as King.With this third instalment, the law of diminishing returns sets in. Yes, it is funny, and eye catching, and the voice talent does well (joined this time by Justin Timberlake as young Artie), but there is a feeling of having seen it all before. Some of the gags are clever (using Live And Let Die at the King's funeral as an oblique reference to Paul McCartney having done the Frog Song, for instance), but things are starting to feel a little stale.I would still say that it is worth seeing rather than not seeing, though."
268,Shrek the Third,7,7 January 2013,A feel-good sequel undermined by it's unoriginal storyline and uneven script,"I was much anticipated to see Shrek The Third after being a fan of the first two. Then, I saw it in theaters and enjoyed it. OK, it doesn't have the heart and charm of the first two and I know lots of people hated it, but I at least gave it credit for being what it was.It showed a lot of promise, but everything else in the story, despite being fast-paced, is contrived and has been done a million times before (not to mention it borrows the same concept from Happily N'ever After, the film that came out the same year before this). The script has some nice moments and a good moral lesson about being yourself, but it does have several scenes that are dragged and it added way too much characters.Despite it's flaws, it does have some crisp and smooth animation along with some nice music from Harry Gregson Williams. Most of the new characters are great including the main ones from the first two are as charming as ever especially the princesses like Cinderella, Snow White, and Sleeping Beauty. It also has some great humor that would never stop making me laugh including the Merlin scenes and the part where Snow White sings and goes into Led-Zeppelin style against the trees being the highlight. The voice acting isn't anything to fault with since it's great to see Mike Myers, Eddie Murphy, Cameron Diaz, and Antonion Banderas along with some new cameos.Overall, Shrek the Third isn't as fresh or compelling as the first two films, but it's still an enjoyable, if not flawed, sequel that is undermined by it's unoriginal storyline and uneven script."
269,Shrek the Third,7,12 November 2010,Not too bad but it is a rip off of the classic Disney movies.,I got this on DVD a few years ago and surprisingly it wasn't too bad. What really bugs me about Shrek is that its a rip off of the classic Disney movies.The prequel is about Shrek and the rest of the crew and this time Shrek finds out that Fiona is pregnant and as her father dies Shrek has to find another ruler for Far Far Away. So Donkey and Puss along with Shrek go on an adventure to find the next ruler.Turns out its a nerdy teenager named Arthur(Justin Timberlake in his 1st animated role)who at first doesn't want to be the next ruler but as the movie progresses you can see that he does become a king.You can probably figure the rest of it for yourselves but its an OK movie. Not as good as the other 2 but still its a decent film. If you love Enchanted then you will love this.
270,Shrek the Third,9,2 July 2010,So brilliant!,"Shrek and Fiona are heirs to Far Far Away. Wait a minute, what?! An ogre in charge? I love the idea personally, but i'm sure mayhem would be an ever day occurrence. So, very sensibly, Shrek goes to find another heir. A good thing too. Artie is lovable, just like the poor little unpopular kid in cheesy chick flicks, you pity and love him. Donkey has his baby dronkeys, which are beyond cute, and Shrek has some on the way. Wow. Scary thought. The acting in this movie is fantastic and the story line is brilliant. The hard core Disney princesses make for laughs a plenty, for example there is a brilliant twist on Snow White's relationship with animals. So go to see this film and any one who slates this movie needs to go and buy themselves a decent sense of humour. No offence."
271,Shrek the Third,8,10 May 2010,I certainly do NOT understand the (6.1) user rating for this movie!,"I just watched the Shrek trilogy. I was expecting this third one to be awful based on the IMDb rating but I was shocked to discover that I actually liked the film. In fact, in my opinion, the 1st Shrek is the 'worst' one out of the three- with sub-par graphics, less of a story line compared to these two (taking the time and tech developments at the time into consideration. (Shrek the 2nd is the best one out of the three, but none of them can compare to any of Pixar's gems.)I just wanted to express that I find the rating for this installment unbelievable, and would love it if some users could actually clarify their rating and give valid reason(s) for it."
272,Shrek the Third,8,9 December 2009,"Should be called ""Prince Charming, part 2""","Basically, I'll copy/paste most important pieces I wrote for the second sequel.Shrek 3 is not an animated movie in any common sense one would or could expect. It is a real movie disguised in an animated form. If you look at it that way, you can much better understand the 'subtle' layer under-laying below the surface which is rude, arrogant and shallow.Shrek The Third picks up the story where it left at the previous sequel and tries to establish disturbed balance it introduced. Prince Charming, Part II, as I call it, is not (only) about Shrek. The main character here, you wan't believe it, is Prince Charming; he portray human greed, self-centered, self-important figure in an attempt to live up to it's pre-programmed life, unable to cope with reality and the fact expected (or desired) things are never going to happen. Does anyone here recognize themself a little bit? Be honest.Here comes a layer that usually lacks much needed subtlness during the movie: By no coincidence, Prince Charming is at moments emotional (crying), and angry at it's extremes, swinging between those two feelings. Society not accepting his behavior shows cruelty (laughing) that evokes an emotion of abandoned creature, loneliness, disappointment and despair. A natural response to this is a defensive mechanism imprinted in every living soul on Earth: anger and wish for a revenge, that unfortunately overtook's our anti-hero's heaart. He is just 'a human' unable to cope with his loss.This is the reason I think the main character is not Shrek at all, who is slightly pushed aside for the good second half of the movie. The leak of subtlness in the story is what makes this sequel weaker than the first one (altought the chosen story is by no means weak and uninteresting); the way it was realized does."
273,Shrek the Third,7,7 August 2009,"Not bad, could have been better","I have read quite a few of the other reviews, and I have to say that I agree with most of them overall.I really loved the first two Shrek movies. They were fresh, and funny.This movie was pretty good, but lost me towards the end. I liked that the ladies had to ""take care of business"", and especially the animal scenes with Beauty.At one point, Fiona tells Charming how much trouble he will be in when Shrek comes back. At the end of the movie I was thinking to myself, why would Charming be worried about Shrek when the studio has turned him into a wuss? When he gets back from his little trip, he is immediately captured and spends most of the rest of the movie in chains.This made me think about the first movie, when Shrek takes on the prince's knights all by himself. Kicking butt, because HE'S AN OGRE! None of that here, Shrek obediently gets captured and just sits there and takes all the abuse.As well, during Shrek's little trip, they spend entirely too much time with the kid Arty, trying to convince him to come along. It got a little boring at this point, however the beginning of the trip was actually fairly funny. At one point, a girl in a high school asking Shrek if he would take her friend to a dance because she's into fairy tale creatures, and of Shrek ""thou doth vex her so soothly"".Not a bad movie but just doesn't live up to the standards set by the first two."
274,Shrek the Third,6,2 August 2009,6.7,"Shrek the Third fits into the category of The Curse of the trilogy. The third film is the weakest in the trilogy. It looses the humor and some of the fun. Mike Myers returns as Shrek, the big green ogre. This time, when King Harold(John Cleese)dies, he asks Shrek to become king. Shrek doesn't want to, so he goes looking for the next heir, Arthur(Justin Timberlake). Arthur is an annoying dweeb. Shrek, Donkey(Eddie Murphey in one of his best roles)and Puss in Boots(Antonio Banderas)go off looking for Arthur. Meanwhile, Shrek's pregnant wife Fiona(Cameron Diaz) and her friends have to escape from Prince Charming(Rupert Everett). Shrek took care of his mother in the last film. So this time it's personal.Charming is going to take over the kingdom and kill Shrek. Shrek the Third is an eyefull of visual delight. But it's far from being as good as Shrek or even Shrek 2. I give it a 6.7 because it lacks the things that the first two films have. I liked Shrek the Third, but it wasn't as good as the first two. I am giving it a recommendation."
275,Shrek the Third,4,8 June 2009,"A good storyline, but lacking that emotional feel the first two gave","Shrek has been and will most likely always be one of my favorite movies. Being that way, I wanted to see this one more than anyone else I knew. And unfortunately, I was left disappointed at the film. Being the only Dreamworks production that could ever top a Pixar film, Shrek had my standards a little too high for this third installment. The cast was good, containing former SNL players for voice acting, but did absolutely nothing for that soft spot that the previous two movies poked at. Basically, Shrek the Third is just another movie...nothing notable and maybe two things particularly funny and surely will create some kind of money loss for the fourth. Perhaps useful if you wish to kill ninety minutes, but otherwise do not bother."
276,Shrek the Third,6,15 March 2009,"Enjoyable, but a near miss and only a hair's breadth away from being a flop.","A wonderful animated adventure set in the fairytale land of Far, Far Away. A little unnecessary and simple but thanks to the help of the old Shrek characters and some clever humour it fits in well as the final of the Shrek trilogy.The frog king Harold (voiced by John Cleese) has died of sickness and old age. This now makes Shrek (voiced by Mike Myers) the new king. After hearing this Shrek, Donkey (voiced by Eddie Murphy) and Puss in Boots (voiced by Antonio Banderas) go on a quest to find the second heir Artie (voiced by Justin Timberlake) so that Shrek will never have to take up such a responsibility. Meanwhile a group of angry fairytale villains led by the evil Prince Charming (voiced by Rupert Everett) have invaded Far, Far Away after their own Happily Ever After. Charming captures Princess Fiona, (voiced by Cameron Diaz) Queen Lillian (voiced by Julie Andrews) and all the other good fairytale characters, becomes king and sets death traps for Shrek for when he returns. It all seems as if King Charming has finally won but with the magician Merlin (voiced by Eric Idle) on Shrek's side there may still be some hope.It's a very clever story that shows the world of fairy tales in a completely different form."
277,Shrek the Third,6,5 October 2008,A charming tongue-in-cheek affair.,"One is bound and has to compare Shrek the Third with its wonderful prequels and for that reason Shrek the Third is not as funny or as entertaining.The animation is adorable and as realistic and crystal-clear as ever, it really does have a real charming and aesthetic quality that surpasses other animations.I for one felt the story was well-balanced and imaginative. The story, if rather predictable as to its eventual end, is reprieved by the introduction of other minor characters such as Lancelot, Captain Hook, Merlin and so on. Shrek the Third does not coast along as easily as previous Shreks, possibly due to the gags not being as funny, but for me Puss in Boots and Donkey are not given enough screen-time.Shrek the Third is an entertaining and charming picture. The film may not live up to Shrek 1 and 2, but Shrek 1 and 2 were roaring successes and Shrek the Third is competently managed and mastered. I hear Shrek Four maybe in the pipeline and I do hope that it does get the green light, on the basis of Shrek the Third the green light should be not be long in coming!"
278,Shrek the Third,7,18 July 2008,good time pass with a couple of classic scenes....,"Many people thought that Shrek's charming dialogue and witty actions were held in abeyance with this sequel. Shrek did not spend enough time being an ogre, but an irresponsible person that can neither take charge of the kingdom nor face fatherhood. Since Shrek wants to desperately leave Fiona's Kingdom and go back to his ""vermin-filled shack (the swamp),"" he decides to abdicate the thrown to Arthur, a distant relative to the royal family of Far Far Away who is now the acknowledged loser of a medieval high schoolBut some complications ensue and once again we are introduced to Prince Charming who can barely even pose as an ostensible threat. The terror faced by their kingdom is used to arouse laughter, with strange accidents and weird villains. But I have to say that the funniest part of the movie is when the Frog King dies. Merlin was also hilarious. With that being said, although Shrek the Third is not as good as the previous two movies in the series, it does evoke good laughter. Definitely not a failure."
279,Shrek the Third,8,27 February 2008,Fun fun fun,"I have to say, I was a bit peeved when I first heard that Shrek the Third is coming out. The first two movies were alright, I supposed; but I thought a third installment would be somewhat extraneous.Fortunately, I was wrong.Shrek the Third has all that the previous two films have, if not more. Sure, the land Far Far Away may have lost its original wonder, and a talking ogre may now seem like an everyday thing. However, Shrek still did not lose its fun touch and continues to give us the childish chuckles that we crave.Fun and games is what Shrek is all about. You'll sure get a laugh out of it."
280,Shrek the Third,8,29 January 2008,Is it one too many?,"I've read a number of complaints that it's simply getting long in the tooth.Sure it's story isn't intricate as the first movie. But I found it much more hilarious than the second which was too much a parody of just about everything. Yes the third does parody, but touches the heart of the first movie that the second one completely missed. I loved it and compared to The Simpsons, (which got long in the tooth about 7 years prior to the movie) Shrek is no where near long in the tooth. Even by the promised 5th movie could I see wanting this series to end. I've come to love the characters and it was a bit of a cheer up with all thats going on personally. One confusion that makes it a bit complicated is having the hero named Arthur. So is this the real Arthur? Will Arthur be killed away from far far away? 8/10Quality: 7/10 Entertainment: 10/10 Replayable: 10/10"
281,Shrek the Third,6,28 January 2008,an all right movie,man i have been waiting to see this movie for a long time. cause i loooooooooove the shrek series. when i saw this movie it didn't make laugh so hard like the other one's but i was an alright movie though.the voices are good man better than good the funniest guy in shrek is donkey.the director shouldn't have announced making the fourth one i bet it will be in the bottom hundred and i don't want that especially for a funny movie so shame on u.i didn't know justin timber lake was the voice of Artie till i saw the movie Artie just sounded like him.
282,Shrek the Third,,7 January 2008,"A Shrek take, on the King Arthur story.","At least the three Shrek stories are each unique, and only build on characters developed in the earlier ones. I will still think, as I suppose most will, that the first one was the best.Here Shrek and Fiona visit her parents in Far, Far Away land, but dad, the King (as a frog) is ill and dying. Shrek and Fiona are made temporary King and Queen, but they just aren't cut out for the job, especially Shrek, as almost everything he gets involved in goes wrong.So most of the story is the search for the person who will become King. Prince Charming desperately wants to become King Charming, but the dying king had Arthur, or Artie, in mind. Analogous to the traditional King Arthur story, this Artie is young and small, and often picked on by others. This movie is a bit darker than the first two, in that both Fiona and Shrek become imprisoned separately, and there is talk of killing Shrek, and also of killing Artie. But Artie gives a speech to the bad guys about ""haven't you ever wanted to get out of your own way and become the person you really wanted to?""The animation is superb, and the characters that are supposed to be people, like Artie, look very life-like. As in traditional film making, where camera movement is used to add interest to a scene, the animation simulates all the various camera movements we have become used to."
283,Shrek the Third,6,5 January 2008,Lacks Shrekness...,"The first two movies proved to be excellent family entertainment (outstanding first one - good sequel). ""Shrek"" has always been a very clever crossover cuisine cinema of fables.One could expect a lot for the new sequel, but high expectations are easy to disappoint. While watching ""Shrek 3"" I had to think of those Disney TV Sequels: it feels like a reunion of friends... far more than like a good story. After all I was wondering what sense (besides making money) it makes to release sequel after sequel, year after year... why the hell did they spent that much money on a movie thats so far away from having the quality fans deserve and got used to !? In a short: only routine Shrek sequel that fails to meet the high quality standards of the series... perhaps kids will like it."
284,Shrek the Third,6,31 December 2007,Disappointment but still OK for DVD rental,"OK, liked the first two, so I wasn't expecting a sequel to live up to the first two, but this was really disappointing. The plot line was believable but dull. Shrek is made the next heir of Far Far Away unless he can find another heir, which he does. So Shrek, Donkey, and Puss head our on a quest to get the new heir and return him to Far Far Away. Justin Timberlake voices the new heir, Prince Artie (Arthur). This is a play off of King Aurthur. Timberlake's character never really brings about the endearing factor that Shrek or Donkey did in the first movie so there is really no one character who brings out a big emotional response. And while the merry trio is out looking for the new heir, Prince Charming is raising rebellion among the evil characters and they actually take over Far Far Away. The comedy just falls flat in this installment, in fact, I got more laughs out of the supporting characters such as Pinocchio and Gingee.The underlying plot of Shrek being afraid to be a daddy never really played out for me. Shrek has some nightmares and the nightmares weren't that good, for lack of a better word. The babies are kind of ugly to me and not cute like Dragon and Donkey's babies are. That may sound superficial, but hey it's an animated movie, you would expect them to make the kids cute. As I said, this subplot falls short as does the entire plot line.Shrek the Third has it's moments, but for those thinking it lives up to the promise of being ""The Best Shrek Yet"" will be sorely disappointed. Go ahead and rent it, don't buy it. If you like after renting, then buy.Thanks Gary"
285,Shrek the Third,6,30 December 2007,Decent,"I liked the Shrek movies pretty well. They put a whole new spin on fairy tales and teach you to look beneath the surface while poking sly fun at pop culture. All the main characters are good. My favorites would have to be Puss-in-boots and Donkey. Those two along with Shrek have wonderful chemistry. However, that being said, Shrek 3 did not live up to the standards of the first two movies.It wasn't bad. Very decent in fact, but it lacked the humor and the music and the fun of the first two. The storyline had the potential but it didn't have the polish or as many pop culture references as the other movies which added to the fun. The worst part of the movie though was Arthur. They should never had Justin Timberlake acting as his voice. The character came across as fake and overboard in its ""teen nerd slash rebel"" stereotype. Without him, the movie would have been fine. Arthur was too much.I would recommend this movie. It was nice. Maybe not as polished but still a lot better than a lot of movies coming out this year. The old characters still remain as lovable as ever. With the exception of Arthur, this was nice."
