,title,stars,date,r_title,text
197,The Killing of a Sacred Deer,10,25 December 2017,Apsolutely brilliant,"One of the best movies i've seen recently.Fantastic acting by both kidman and Farell. The movie was very loyal to the Iphygenia tragedy, apsolutely marvelous.You just cant stop watching it"
198,The Killing of a Sacred Deer,,23 December 2017,It's weird,"This film tells the story of a cardiac surgeon, who lives with his wife and two children. One day, a young man shows up in his life, and his life is not the same again.It is interesting that the characters are all devoid of emotions. They deliver conversations in the most monotonous tone possible. There are only two moments that a character shows emotions, and they are very brief displays. The conversations are weird and often socially awkward and inappropriate, making this film just very weird."
199,The Killing of a Sacred Deer,7,22 December 2017,"Entertaining, (depends on your mental stabillity)","This movie connects with me and any other people who accociate similar personalities with the characters in this movie, the story-line however didnt make sense, as it didn't reveal or show to us, how the young boy controlled this family and afflicted them with disabilities, i however enjoyed this movie, as it had some entertaining scenes, it stuck true to what it says, 'pschological horror', only however, some people did not understand this movie then others."
200,The Killing of a Sacred Deer,9,22 December 2017,Lanthimos is back with another creepy weird horror drama,Lanthimos ups his game again with a weird tale that makes you double guess the obvious answers he gives you. The film plays with your expectation but knowing Lanthimos it's not a big surprise where it ended up. The creepy atmosphere created by the camera and music while the characters act extra polite marks the horror that is hidden in plain sight. There are not too many directors who can pull off something weird like this with such neatness.
201,The Killing of a Sacred Deer,7,22 December 2017,Not for everyone,"I remember the time I watched this movie's trailer, it left me feeling really curious. Once I started the movie I fell in love with it, the soundtrack the acting everything felt perfect. I undertand why some people find this movie distrubing. it is a bit of a thiller which is sort of a dark themed genre so if you are not into that just avoid it. Asides from that I´ll highly recommend it it´s weird, diffrent, unexpected, but as I said not everyone enjoy this type of films. This is the same director of the lobster which i also loved and recommend."
202,The Killing of a Sacred Deer,8,20 December 2017,Classic Psychological Horror,"I only watched this movie because it was labeled as a horror movie, a genre I'm very much fond of and also because it cast the A-listers like Kidman and Farrell. Good cast and very proficient, quality acting from them. Barry Keoghan (the boy who portrayed Martin) was the most impressive in my opinion. He was perfectly suited for the character. His nonchalant, unflappable expressions played a vital role to depict his character as a diabolical one. Kidman played her part albeit her character was peripheral at times, but Farrell put in a classy performance himself.I noticed a tension from the very opening scene. Tension between the characters. There was always a suspense. And it always felt like something sinister is gonna happen. That's where the background music comes in. It was so eerie and creepy at times that, just by the sound of it, it felt very gruesome and distressing. And I have to say that Farrell's beard played a big part in the build up.If you're a fan of psychological thrillers or horrors, you'll find it very compelling. Your eyes will be glued to the screen until you've seen the end game. And I got to tell you, I didn't expect the way it culminated to the finale.
 
In my opinion ""The Killing of Sacred Deer"" is the third best movie of its kind this year right after ""Get Out"" and ""Split"". And it's not very easy to pull of a movie of this kind with a story-line so macabre and nightmarish. Most definitely going to recommend this to psychological-movie lovers."
203,The Killing of a Sacred Deer,7,19 December 2017,i understood the messages,"Every doctor who lets a patient die, should kill a member from his family. he should live with the same pain he provoked to the others. beautiful hands that inspire you are deadly. women make everything to obtain what she wants. even masturbate a man. innocent children must die for their parents mistakes.
the message is absurd. no one will want to be a doctor and it does not make sense to kill one more person."
204,The Killing of a Sacred Deer,7,17 December 2017,Confused!,"A movie that one can't help but finishing it despite all negativity gained is simply a good one.
I enjoyed everything painfully, waited to this awkward family to unmask as they seemed to be unreal, but they kept acting gorgeously till the damn end!
It's a terrible one to watch and a big loss if not!"
205,The Killing of a Sacred Deer,10,17 December 2017,Hard game like real life!,"The movie is undoubtedly fascinating and even after viewing it is not fully understood, although perhaps it does not matter, I feel that the movie basis is laid in a large a number of own creators thinking, at the back of screen, and their creativity in movie making, it tight, and especially music, so strong and camera motion is great! Even you stop to notice that and go deeper into the atmosphere with fear!So, who is a friend and or with psychology side by side, maybe you noticed that all about psychological games, in fact for this reason and decide to write a couple of words!
Because the events are meaningless, this kid is not a magician and does not possess black forces, he is in loss and going to manipulates and quite a successful strange way, hard and seriously, the psychic terror is the most terrible!, you will not turn to the police, and obviously, it becomes clear that the final result here seems to be like he says, when you are so deeply in this game! And it is game, that everyone believed and not argue with own fantasies about this 'situation'. He manipulates hard. And for me this movie and the events on the screen are very psychological games and in real life between us it has own big place too, manipulations, manipulations, loneliness and crazy loneliness (loneliness is not crazy thing, in fact, its ok to be, but there it overdramatic, for family where man dies on surgery), about how we should understand ourselves and our motives, emotions and subjugate what we are saying, thinking or overthinking in real, and create own reality, fantasies, illness, and worries! The film really holds to the end when trying to understand, but the director and the script itself are not written to understand it, only to play our imagination, guesses and the same game as the main characters among themselves, hmm, and then I remembered about mindfulness and how it really important..."
206,The Killing of a Sacred Deer,5,16 December 2017,Y. Lanthimos mutated!,"Cannes Film Festival darling director introduces a sexual neurosis of pervert-look teenager and reflects it on a bloody dream of a doughfaced cardiologist.
Full of overcrowded details, pretentious try to create an allegoric and intimidating atmosphere - everything detonates like a silly modern tragedy."
207,The Killing of a Sacred Deer,8,15 December 2017,wow,"Only if you need movies
only if you let good stories take you with them
only if you can go to movies alone
only then... can you understand, appreciate and enjoy this kind of movies"
208,The Killing of a Sacred Deer,6,15 December 2017,"Not for everyone, which is a good thing","I read through the reviews and there are a lot that are plain negative. Their reasons are that they don't understand what went on, it was to gory or written for sadists or mad people.
Wow, I am glad to say, this film wasn't meant for those people.I watched it and wanted to hate it. I hate films with famous people in it, so I waited for the bad bits to start, to prove myself right. However the longer it went on, the more I liked it.
Sorry people who don't like this film, I did!It wasn't boring or slow, that is always said by those that expect explosions and shock scares and monsters and guns and fast cars and hectic stuff. Well you won't get that here. Go and watch some brainless Marvel action movie if you need to be entertained by loud noises and colours and people talking fast.If you like atmosphere, good acting, well shot, weird, interesting and most of all completely different to normal predictable Hollywood movies, then you should try this. Oh and you must not be offended or scared of 'unethical' behaviour.This is NOT a safe space. This is a solidly different movie to the normal drivel. Dare it if you have the patience."
209,The Killing of a Sacred Deer,7,14 December 2017,"this parable lands on its feet alright, but precariously veering into a missed opportunity","Greek social satirist Yorgos Lanthimos' modern-day re-construction of the ancient Greek play IPHIGENIA AT AULIS, THE KILLING OF A SACRED DEER preserves his maverick wheezes in the film's textual composition: a curse of tit-for-tat disregarding any logical explication, and bolstered by a robust cast, Lanthimos' pull-push machination of its camera's slick movement, this parable lands on its feet alright, but precariously veering into a missed opportunity. Its eye-opening gambit is a close-up to a pulsating heart during a real-time open-heart surgery, a metaphor one might conjecture that a process awaits to unpick something vital, seismic, but hidden under the surface and taken granted by us. The story follows Colin Farrell's Steven Murphy, a cardiologist who apparently has a perfect family with wife Anna (Kidman) and two children, Kim (Cassidy, sturdily braving herself in a both emotionally and physically challenging role) and her younger brother Bob (Suljic, an angelic guardian of curly long hairs), it is polarized from the quirky domestic setting in DOGTOOTH (2009), Lanthimos' stepping stone into international auteur-dom. However, the quirky part is infused through the advent of Martin (Keoghan), a soft-spoken teenager whose relation with Steven appears at once cordial but fishy, blokeish but insidious, and when Martin's aggression into Steven's household hits that invidious note, something psychic occurs, which blatantly exhorts Steven to choose a sacrifice from his family to atone for his misconduct. Remolding a Hellenic tragedy into a contemporary scenario requires a critical revamp to modernize the precept of source material, and this is precisely what Lanthimos fails to do, it is Steven's remorse, that doesn't crystallize in his behavior after his offspring being subjected to Martin's punitive curse, he is distraught, desperate, but it seems that the proposition of trading his own life for one of his children, has never floated up in his mind, after all, the deer are innocent, he is the sinner of, to say the very least, medical negligence. Through a cacophony of discordant soundscape, Steven and his family's psychological strains have been pushed into every nook and cranny of our sensorium, nerve-racking, absurd and bedazzled with gallows humor (crawling critters are a part of the furniture of horror flicks), till the uneasy Russian roulette solution. Performance-wise, Farrell competently parlays his reserved, imploding mode from THE LOBSTER (2015) into this familial turmoil, but his portrayal of Steven inclines to malign a man's softness, in a sense, he is punished not only for his slip on the operation table but also his namby-pamby indecision/immaturity, which in turn, gives Kidman's Anna a stage to shine in her more controlled, sensible, motherly sway, and Kidman seizes our admiration with her scathing gaze and haunting resignation, when she realizes the inevitability, incidentally, Anna's mobility becomes a constantly distracting concern whenever she moves because she is prophesied to be the next one falls into paralysis. Although Martin's psychic power is the elephant-in-the-room conveniently mythified, Barry Keoghan is a bracing discovery of the next big thing, a joli-laid in appearance but effortlessly connives to consolidate Martin's not well-adjusted psyche beneath the camouflage of benignancy, a chilling but also ensorcelling bravura. Lastly, let's digress back to the conjecture of its opening gambit, what does TKOASD unpick? Overall, it doesn't acquit itself as a forensic allegory of any modern malaise (as in his three previous works) but is considerably taken away by its surrealistic flourish and the time-honored moral debate it provokes, it is an old-wine-in-the-new-bottle dilemma, however luscious does the wine taste, it is always the design of the bottle needs to be updated, preferably, in a progressive direction."
210,The Killing of a Sacred Deer,7,13 December 2017,Everyone who gave 1/10 must be banned for life,"A man who plays God for a living meets a boy who chooses to play Devil in Yorgos Lanthimos' chilling and breathtaking ""The Killing of a Sacred Deer."" Once again, as he did with ""The Lobster,"" Lanthimos is working in a deeply metaphorical register, using an impossible situation to illuminate relatable human fears. The result is a mesmerizing thriller, a movie that asks questions with no good answers and traps us within its terrifying and bizarre situation with little hope for a happy ending. With uniformly great performances throughout the cast and Lanthimos' stunning eye for detail and composition, this is one of the most unforgettable films of the year.Colin Farrell, reuniting with Lanthimos and a bit bushier and grayer than before, plays Dr. Steven Murphy, a noted and respected surgeon. Externally, he would seem to have it all. He's powerful and successful with a gorgeous wife named Anna (Nicole Kidman), who happens to be an ophthalmologist. They have two children-15-year-old Kim (Raffey Cassidy) and younger Bob (Sunny Suljic). Steven has befriended a 16-year-old named Martin (Barry Keoghan of ""Dunkirk""), the son of a man who died on his operating table a few years ago. Exactly what happened in that room, and how and why Steven has tried to stay close with Martin is unclear at the beginning of the film. Lanthimos often keeps histories and motivations vague, allowing us to fill in the blanks as the film progresses.From the beginning, something seems vaguely off with the relationship between Steven and Martin. The doctor introduces him as a friend of his daughter's, but he's not. And he buys the kid presents, even inviting him over for dinner. Martin becomes friends with Steven's kids, and a romantic interest for Kim, but there's a dark undercurrent here from frame one. Something's just not quite right in the Murphy household, and it's not only that the good doctor likes his wife to pretend to be under general anesthesia when he has sex with her. The Murphys seem to be just a little off, and Martin more than a little.Then Bob can't get out of bed. His legs don't work. Not long after, he stops eating. Martin tells Steven what's going on. It's justice. Steven took his father, and now a member of his family must die. The scales must be balanced. Steven can choose to kill one of his family members and end the nightmare, but they will continue to lose the use of their limbs, refuse to eat, and eventually bleed from the eyes if he does not make a decision. Steven, being a man of science, turns to medicine to explain what's happening to his family, refusing to believe that it's some sort of cosmic karma coming to get him. Thematically, Lanthimos is playing with the differences between science and the supernatural. Steven plays God. He saves lives and he makes mistakes that take lives. And he sees the world in that kind of black and white. Martin breaks down his perfectly controlled worldview, and demands something rarely asked of the gods, personal sacrifice.Working with his regular cinematographer Thimios Bakatakis again, and a multi-talented team of designers, Lanthimos delivers one of the most visually striking films of the year, a movie that recalls prime Polanski in its claustrophobic tension but more distinctly feels like an entirely new voice in horror. ""The Killing of a Sacred Deer"" takes place in a world of clean lines and kitchens as antiseptic as operating rooms. It's this world of suburban perfection that Martin, and Lanthimos, deconstructs with a waking nightmare. There's something about the cool, detached world of ""Sacred Deer"" that makes it all the more terrifying. Of course, fallible man must be punished in a world this perfectly refined and lacking in common humanity. It almost feels like Martin gives Steven an out early in the film, inviting him to his more ""everyday"" world in which they watch ""Groundhog Day"" (tellingly, another movie about a man who must learn a lesson to stop a physically impossible situation) and his mother (Alicia Silverstone) demands he try her tart. But the God won't deign to play with the mortals, and so he must be hurled from his throne.And here's where we get to the title. Late in the film, we learn that one of the characters wrote an A+ essay on Iphigenia, a Greek myth that centers on the killing of a sacred deer by Greek leader Agamemnon. Artemis, the goddess of the hunt, punished Agamemnon, and the only way to remove the punishment is for the leader to sacrifice his daughter, Iphigenia. Is the modern surgeon the equivalent of Agamemnon? Is the child who lost his father before he could talk about puberty with him Artemis? Lanthimos never draws straight lines, but the parallel is illuminating. He makes films designed to start conversations, to leave viewers startled and shaken. And he's smart enough to use Greek myths, pitch black humor, and chilling horror in equal amounts.It helps that he's clearly at a point in his career where the right actors want to work with him. It feels like we're finally at a time when we can recognize that Colin Farrell has been pretty great for a long time, choosing to work with challenging directors who bring out different edges of his ability even this late into his career. He's phenomenal here, finding the shades of a man whose greatest sin may be his refusal to admit he's only human. In the end, that may be the message of ""The Killing of a Sacred Deer""-when you play God, you must deal with the consequences. The Lanthimos-Farrell dynamic is one of those relationships in which the creator and actor are so clearly on the same page that it's invigorating.That's a good word for ""The Killing of a Sacred Deer."" It's a film that challenges viewers in such fascinating ways and feels so refined in its filmmaking that it's invigorating to watch. It's a rare movie indeed that can be this alternately terrifying, hysterical, strange, and heartbreaking, often in the same scene. Like the Greek myth that inspired the film, it feels powerful enough to be timeless."
211,The Killing of a Sacred Deer,7,13 December 2017,When an allegorical movie becomes absurdly pretentious.,"If you like ""The Lobster"" by Lanthimos, here, expect something different. Although we still have in ""The Killing of a Sacred Deer"" a very strange screenplay, here its attempt to be super symbolic and metaphorical reminds me more of ""Mother!"", by Darren Aronofsky.I am not sure if there's a current trend to adapt to the big screen Biblical stories or greek-roman myths, but I suspect this is the case. In this movie, we see an allegory of the myth of ""Iphigenia"". A heart surgeon (Colin Farrell) one day has performed a surgery on a man, but this doctor was drunk. The patient died during the procedure. His son wants revenge, and makes a deal with the surgeon - he either has to kill a member of his family, or all his family members will die from a magical, unexplainable-by-medicine series of events: limb paralysis, eye bleeding, and sudden death. After that, the movie is all about this moral dilema - what should the doctor do? Kill one of his children or watch all his family members die? And that's it. This is the plot. The first and second acts are absurdly slow, the soundtrack is just there to disguise how cold this movie is, and it's only in the third act that the movie actually SETS OFF. Cast's performances, especially Barry Keoghan's, is quite impressive. But a cast cannot save a movie. Its desperation to seem to be ""artsy"" and ""allegoric"" makes this a very pedantic work of art, just like ""Mother!"", by Aronofsky.It is, for sure, a nice movie to distract yourself. It's good entertainment. But it's not valuable. Lanthimos probably thinks this movie is better than it really is."
212,The Killing of a Sacred Deer,7,12 December 2017,Dad is sacred,"The movie The Killing of a Sacred Deer directed by Yorgos lanthimos has a twisted, strange and convoluted story revolving around Martin ( excellent acting by Barry keoghan from Dunkirk). Martin's dad died after having cardiac surgery and martin holds Dr Steven Murphy ( played by Colin Farell)responsible for dad's death. Martin sets out to seek revenge on Dr Murphy by infiltrating into his life and family. Martin gets close to Dr Murphy's teenage daughter Kim (Raffey Cassidy) and son Bob ( played by Sunny Sujic). martin is extremely well mannered when he interacts with Dr Anna ( Nicole Kidman). Martin is cruel in his intentions and causes havoc in family. The film focuses on psychosomatic aspects of cruelty. Barry Keoghan is very impressive as Martin . Enjoyed movie. needed editing."
213,The Killing of a Sacred Deer,8,1 December 2017,"Great Directing, Not So Great Script","A problem with this, or any, mythical adaptation in the form of a suspense thriller is that said adaptations cannot claim to be realistic in the sense that the audience can empathize with the characters. Once you bring in superpowers or magic of some sort, you break the internal realism and consistency of the movie, and the suspense disappears. This was the problem with the script, I feel.If it was possible that Martin had done what he did with the aid of some ancient, unrecorded poisonous substance (or some other even remotely believable device, it would have been a great mystery. The movie didn't even have to explain what Martin did, but it had to show the possibility that Martin was just another sociopath.Overall, great directing, cinematography, and score, but the script fails."
214,The Killing of a Sacred Deer,7,27 November 2017,"Stunning and disturbing, a brilliant and moving film","Yorgos Lanthimos returns for a dark and disturbing film about revenge and consequences. Cardiologist Steven Murphy (Colin Farrell) has an odd relationship with a young boy Martin (Barry Keoghan), helping out the boy but lying to his family. It is later revealed that he was responsible for Martin's father's death during a surgery that Steven may have been drinking prior to performing. Martin starts to insinuate more into Dr. Murphy's life as he receives presents, shows up at his work uninvited, and eventually receives an invitation from his family. Steven's wife Anna Murphy (Nicole Kidman) is welcoming to the strange boy but Martin has a bad influence on Steven's two kids Kim (Raffey Cassidy) and Bob (Sunny Suljic). Martin tries to return the favor by inviting Steven over to his house but when his mother (Alicia Silverstone) starts to flirt with him.The film takes a sinister turn when Bob cannot use his legs and no medical tests reveal what is wrong with him. Martin drags Steven out of the hospital room and informs him that each one of his family members will exhibit the symptoms: loss of use of their legs, loss of appetite, bleeding from the eyes, and death. Martin explains that since he lost a member of his family, Steven must lose one of his family members. The symptoms will progress and worsen unless Steven chooses one of his family to die. Steven is dismayed but skeptical of Martin's claim and tries to make Bob eat but his son refuses. They continue to run tests but the doctors are convinced it is psychological. Steven tries to push Bob to walk but has no luck. Meanwhile, Martin has struck up a romantic relationship with Kim. Check out more of this review and others at swilliky.com"
215,The Killing of a Sacred Deer,8,24 November 2017,A psychological thrill ride.,"As a thrill ride in amusement park offers you a relatively safe opportunity to experience a realistic feeling of near-lethal situations, this movie does the same on psychological level.The movie allows you, for a limited time to experience anxiety, shame, humiliation, depression and contradictory feelings - on a level, that in real world might make you need counseling.It's not a ""feel good movie"", but it is a thrill ride, which will not allow you to relax for a single moment. In the easier sections, you already see the next twist coming and by instinct you hold even tighter on your seat."
216,The Killing of a Sacred Deer,8,17 November 2017,Punch-drunk perfection,"Yorgos Lanthimos seems to have inherited the mantle of the great Luis Bunuel, for this movie, like its predecessor THE LOBSTER, is essentially a satire on humanity's prodigious talent for not taking responsibility for its actions. The mythical underpinnings here give the film a sure sense of direction and overall structure, but Lanthimos' style is all his own -- the restrained, almost deadpan, performances he elicits from his actors; the pared-down dialogue, teetering a lot of the time on the edge of very dark humour indeed; the almost antiseptic visual canvas which takes so little to sully. This is Planet Yorgos.It's two hours of almost non-stop psychological disturbance, so prepare to emerge a little punch-drunk, but it is totally worth undergoing the experience.It's worth mentioning in passing that the performances are terrific, and that Colin Farrell goes from strength to strength now his juvenile lead days are behind him."
217,The Killing of a Sacred Deer,8,15 November 2017,Taking a life means breaking a life.,"The Killing of a Sacred Deer leads you into a clinical, despairing spiral of revenge, dark humour and banality, releasing you only at the very end with an inhuman conclusion.We open with open-heart surgery gone awry, then two doctors discussing their watches as they throw away their bloodied gloves. Steven Murphy (Colin Farrell) is the heart surgeon in question, who befriends the darkly enticing Martin, a local youth. We're not sure who Martin is, but it becomes clear he has a stake in Steven's family, including his ophthalmologist wife Anna and especially their children Bob and Kim.Martin and Steven meet frequently, and as Martin is entering adolescence he has all sorts of questions on adulthood. Kim, herself, is blooming and falls for the quirky Martin, before her brother Bob is struck by lower-body paralysis. Kim meets the same fate. What's going on? It seems to be psychological, but we get a dark hint as Kim is said to have delivered a great lecture on the myth of Iphigenia, and this myth is made life.Steven, being incurably logical and earth-based, cannot fathom that the fates are involved in a spiral of revenge that will force him to make an unearthly choice. How he arrives to that choice and the ensuing back and forth between he, Martin and his family are fine moments to watch and absorb. Especially funny is a conversation between Kim and Bob about Bob's possessions, which will leave some in stitches.Highly recommended for those looking for that dark, cold movie that can work your cockles. General Anaesthesia never looked so different as well."
218,The Killing of a Sacred Deer,8,15 November 2017,"Ambiguous Yet Clear in Thought, Beautiful Yet Ugly, Bizarre Yet Superb","A Surgeon's guilt leads him to mentor the teen son of a deceased patient. After weeks of diner lunches and awkward afternoon walks along the riverside, Steven (Farrell), our duplicitous leading man finds that Martin (Keoghan) has some seriously sinister plans in-store for him and his young family; a plan that ultimately puts Steven in an impossible excruciating moral dilemma.This is essentially the plot The Killing of a Sacred Deer, the latest mad experiment concocted by the same warped mind that gave you the similarly themed Dogtooth (2009) and the deadpan black comedy The Lobster (2015). But lest you've seen either of those films, nothing can really prepare you for what this twisted little romp is really about and how this film goes about achieving its own ambitions. Director Yorgos Lanthimos isn't just an idiosyncratic art-house director with a wild hair for film-school suspense. No this guy is a cinematic mad scientist who takes all things familiar and makes them wholly unfamiliar by breaking everything down to the bare essentials.What do I mean by this? Well for one the story doesn't ever feel the need to explain itself. In an interview famed director Alfred Hitchcock was once asked why the characters in his films never call the police. His answer was, ""Because it's boring."" Lanthimos seems to be taking that same approach not only for the crime elements of the story but the very mechanisms that make the story possible. It is never explained (nor does it need to be) how Martin goes about doing what he does. The only logic that counts exists within Martin's fractured state of mind; and we just have to live with whatever twisted logic happens to be exposed by the frame at the time.While the story is very much in the vein of Hitchcock, the cinematography just screams Kubrickian other-worldliness. Everything is shot with a streamline economy so that every scene, every character, every plot point is tailor made for maximum ambiguity while never straining the limits of a traditional narrative. Yet despite its perfection in relaying information and theme, every frame and gently sweeping pan serves to overwhelm the viewer with a near constant feeling of unease. How much unease? Well the film literally starts with an un-obscured view of open-heart surgery. Whatever feeling you're liable to have while watching something like that (shock, disgust, anxiety, etc.) is going to be your default for two hours so buckle up.In comparison to other outstanding horror films released this year, Sacred Deer certainly holds its own - even if the spirit of its horror is less Get Out (2017), or Jigsaw (2017) and more Werner Herzog oppressively reading Grimm Fairy tales. Yet in comparison to Lanthimo's other works, Sacred Deer feels like it doesn't have that same immutable fearlessness. That may have less to do with the film itself and more to do with the genre. The Lobster may have dabbled in some horror tropes but it was first and foremost a black satire on romantic love. Our expectations were naturally pretty limited in regards to ""how far"" they're willing to go with the premise. Thus when it really did ""go that far"" the wickedness of the satire felt all that more dangerous. Any satire of familial love on the part of Sacred Deer is played less with a sense of wickedness and more with a sense of dread. It still feels dangerous, but only to the extent the extent of bodily harm.Thankfully the cast are perfectly suited for finding the flawed, ugly and human parts to their off-putting characters. Farrell is at his subdued, disquieted best as a complacent everyman suddenly put into a lose-lose scenario. Nicole Kidman, Sunny Suljic and especially the brooding Raffey Cassidy have between them all the cunning instincts needed to make their characters sympathetic while harboring the animosities needed to make the situation believable.The real standout however is Barry Keoghan who takes what would have otherwise been a one-note Machiavelli and elevates him to the level of an uncaring God. His malevolence is scary not only because of his forceful actions and their inherent power imbalance but because there's nonchalance in everything he does. There's a void where his empathy and moral compass should be. So to compensate, he adapts a sense of justice where extreme measures are regular and they're seemingly the most human thing about him.Keoghan's abrasive performance alone is definitely worth the admission price for horror fans, film fans and those already familiar with Lanthimos's unique approach to storytelling. Combined with the film's fable-like clarity of thought and this thing suddenly becomes a worthy piece of art crying to be studied and argued about for years. But for casual audiences, Sacred Deer may prove too outwardly bizarre and too much of a dialectic gut-punch to walk away satisfied. Which is a shame because I think Lanthimos is actually aiming for the unwitting who settled for whatever just started at the cinemas because Ragnarok sold out."
219,The Killing of a Sacred Deer,7,13 November 2017,The Killing of a Sacred Deer (2017),"The Lobster definitely took my by surprise in 2015. Everything about that film appealed to me. From Colin Farrell's dead delivery, to the creative and completely absurd nature of storytelling. So when I heard about  Yorgos Lanthimos making another film with Farrell involved, I was game. I went in completely blind; not knowing a single thing about the film. While not as strong as the Lobster, the film is unique in its own right and is one that still leaves an imprint.The film is about Steven Murphy (Farrell) a surgeon who seems to be involved with a boy named Martin. Their relationship is weird and we don't really know what to think until we find out the vengeful reason for their acquaintance. Martin's father died on the operating table due to Murphy's negligence and in return he must kill one member of his family or face the consequence of the death of his wife and two kids all together. His family go through three stages; paralysis in the legs, extreme loss of appetite, and then bleeding from the eyes which results in death.As you can tell, the plot is fairly absurd, rivaling itself with that of The Lobster. The dialogue delivery has that similar monotone, deadpan nature as that of The Lobster. The score is overbearing and jarring at times. The film is dark and yet gorgeously filmed. The dialogue and a few of the characters are idiosyncratic and thus you can find bits of humor in some of the situations. Lanthimos brings forth another wild, weird, and creative entity. I don't think its as strong as The Lobster was but its still nice to see how things unfold in The Killing of a Sacred Deer. The running time for the film is quite long which stunts some of the plot development and pads but it doesn't detract too much from the film. 7/10"
220,The Killing of a Sacred Deer,7,13 November 2017,"Dark, Haunting, and Uncomfortable","The Killing of a Sacred Deer starts off very slowly, very little happens in the first 40 minutes or so besides awkward interactions between the characters. Even those interactions are lifeless and the characters are deadpan and unemotional, in the same style Yorgos Lanthimos used in ""The Lobster."" The only response the beginning of the film can draw from the audience is the discomfort that the characters should be feeling, but don't seem to be aware of.Then, there is a sudden stylistic change and the film suddenly becomes dark and twisted very unexpectedly. The film becomes true horror without any of the classic buildup. There is not a single jumpscare or traditional horror cliché, but it still managed to terrify me more than anything I have seen in a long time without ever raising my pulse.Nicole Kidman delivers a powerful performance while Barry Keoghan shines as a deeply disturbed and strangely powerful teenager. The film would have an even greater effect if the characters were actually relatable, but instead they all exist in some sort of other dimension where many people are deadpan and oddly direct. It also would have benefited from a greater urgency to actually begin the story near the beginning of the film, rather than 40 minutes in."
221,The Killing of a Sacred Deer,7,12 November 2017,Style Didn't Land Well With Me,"I'm giving TKoaSD a higher rating than would be indicated by my enjoyment of it. You know when you realize that you are watching a well done piece, but it just isn't your thing? The dialogue was stilted. Intentionally, of course. My best guess is that it was supposed to give the character's voices a cadence that one would use were they telling the story aloud. I don't know that to be true, though.I do know that it kept taking me out of the moment. It reminded me of dialogue from The Room by Tommy Wisseau, but delivered by top caliber actors. Once that mental image entered my brain, it wouldn't leave. Every line went through that filter thereafter.The story itself is ironically unique, as I believe it is an adaptation of a mythological story. It has that nonsensical cause and effect one expects from ancient fables.There were some moments I found enjoyable in their successful attempt to make the audience uncomfortable.Fantastic performances all around with a standout job by Barry Keoghan. Expect great things from this one.One last thing I will say for it. Even though I didn't particularly enjoy it overall, it stuck with me. I did like that."
222,The Killing of a Sacred Deer,9,10 November 2017,The Devil Needs An Invite,"Tragedies are best played out in secret. The participants must be self-conscious to a fault, and the curse facilitator needs to have an insatiable score to settle. A Cincinnati suburb is fashioned into a Greek amphitheater, and the gods of wine and harvest are the only ones watching.This deadly production has a singular moral, but it is not being taught to the audience. Steven, the star surgeon is the unfortunate recipient of this mythical lesson. With a wife retrofitted to his peculiar kinks, a son quick to adjust career paths, and a daughter who is an A+ expert on the horrors he faces, Steven has yet to make a sacrifice worthy of his current comfort.Martin sticks like gum on Steven's sole. The boy's leverage is secret and potent, easily masked by tidy alibis and half truths. Steven passes professional blame onto anesthesiologists for malpractice fatalities. Step one is to properly administer sleep. The knife wielders rarely are the killers. Martin wishes to change that.Steven has outstretched his wings, cradling Martin in nondescript diners and parking garages. When he gives the young man a watch that dwarfs his own, Martin's attachment reaches the final phase. One last peace offering remains before a game of addition spirals into subtraction. Survival will be reduced to haircuts and epic recitals. The suburban theater bloats with situational irony, the plot engulfs sexuality and innocence in the same gulp. The modern mansion shrinks to a living room, and the villain disappears into coffee mugs at an incomplete booth. The city with medical advances ten or more years beyond their sun- burst automobiles would suggest, has no answer for the scientific Steven. His careful domestic construction falls apart with about as much explanation as Bill Murray's temporal tornado. The killing cannot be left up to chance no matter how much he spins around the goddess' command."
223,The Killing of a Sacred Deer,7,10 November 2017,Modern tragedy,"A mysterious drama, inspired by the myth of Iphigenia, as recounted by Euripides in ""Iphigenia in Aulis"". Directing is excellent, and so is the cinematography. However, I thought the plot somewhat lacked (in quality and consistency), as did the relationship between Steven and his son (in depth). Kaurismaki-esque poker face performances are a trademark of Lanthimos', and the actors did a good job expressing the appropriate vibes. The music and sound effects were spot-on at times, but mostly over-used and tiring.Overall, the director presents a thrilling, supernatural twist on the classic euripidean tragedy, darkly comical and well-presented, that is a few flaws short of a great movie. An engaging and sensational watch, which has an unusual artistic delivery.For reference, some of my 7s: Man Bites Dog, The Butterfly Effect, Snowden"
224,The Killing of a Sacred Deer,8,7 November 2017,Lanthimos continues to deliver,"Colin Farrell is a cardiologist who has taken teenager Barry Keoghan under his wing. He meets him in secret, dispenses advice, gives him gifts and ultimately introduces him to his family ... Nicole Kidman, Raffey Cassidy and Sunny Suljic. It gradually becomes clear that Keoghan has some hold on Farrell, which is brought into stark relief when Farrell's family starts coming down with a mysterious illness. Farrell has to make an enormous sacrifice to avoid tragedy. The performances are universally amazing here, especially given the odd, extremely restrained style that Lanthimos is going for. This is a slow film that takes place in very bright, very still spaces. It's very reminiscent of Kubrick. Definitely not for all tastes, but if you've seen Lanthimos's earlier films, this is clearly the work of the same man."
