,title,stars,date,r_title,text
10,Shrek Forever After,9,21 May 2010,A return to form to end the franchise,"Shrek Forever After (and yes, that's the official title as seen in the first real shot of the film) is a welcome return to form after the disappointment of Shrek The Third, which LOOKED beautiful but hit all the wrong notes. This one has recaptured the fun of the franchise while potentially being the darkest one in terms of plot. Alternate universe stories have been done to death, but the appealing nature of so many of the characters makes this one work, as well as the fact that the filmmakers are clearly trying to wrap up the story (which includes a small bit of retconning at the beginning, but it pays off toward the end). The 3D occasionally falls into the trap of throwing things towards the audience, but the characters and sets are so beautifully animated in all dimensions (the textures of Shrek and Donkey, particularly, have improved even on the wonder that was Kung Fu Panda) that the 3D actually adds to the enjoyment. The first two remain the crown jewels of the franchise, but this is a worthy addition and a suitable end to the... well, saga is too strong a word, so storyline will have to do. And the bonus? Eddie Murphy gets to sing SEVERAL songs WITHIN the movie!"
11,Shrek Forever After,7,27 May 2010,Not bad but is not as good as the first two predecessors,"It's not really cool to like Dreamworks Animation anymore. Sure, they're not Pixar. Sure, they're too hung up on star power and pop culture references. But I've still enjoyed the majority their films more than I have a lot of what's out there. And I love the first two ""Shrek"" movies. Their funny, entertaining, terrifically animated, and, too me, some of the best animated love stories that have been made. Most fairy tale romances perpetuate the idea that love is for beautiful people (even the masterpiece ""Beauty and the Beast"" has it's cake and eats it too on this point), and Princes and Princesses are better than common people. ""Shrek""'s idea of finding happiness in who you are was much more palatable to me. i found the first film a delight, and the second even better.But the third was only okay. The humor wasn't nearly as clever or funny, and the heart just wasn't there like it used to be. ""Shrek Forever After"" isn't as good as those first two. But it's a big step back in the right direction.The story begins with Shrek getting used to being a father. He loves Fiona and the kids, but he misses his old life as a menacing ogre. He's seen more as a lovable tourist attraction now, and he doesn't like it. So, he makes a deal with the mysterious Rumpletiltskin (surprisingly NOT voiced by a name actor) to get one day back in his old life. In exchange, he gives up one day from his past. A day from his childhood that he doesn't even remember.Unfortuntaely, that day turns out to be the day he was born, and this leads to an ""It's a Wonderful Life"" scenario where Shrek doesn't know Fiona, Donkey, Puss-in-Boots, or any of his friends, and Rumplestiltskin rules the Kingdom with a tiny iron fist. The resulting story is a great deal of fun, with Fiona now a warrior leading an ogre rebellion, the Gingerbread Man fighting as a gladiator against Animal Crackers, and so forth. The humor isn't back to it's highest heights, but there are a good number of genuine laughs. And the heart is back bigtime. I found ""Shrek Forever After"" surprisingly touching..Okay, it's not as good as ""Toy Story 3"" is likely to be, nor is it as good as ""How to train your Dragon"". but I had a blast with ""Shrek Forver After"" Evren Buyruk"
12,Shrek Forever After,9,2 July 2010,"Shrek Manages to Delight Four Times in a Row,","Shrek Forever After is a fantastic movie with a very well written storyline and an outstanding voice cast and characters.The Shrek film series have been emotional and funny movies from the very beginning and they have always had humour for kids and adults,Shrek Forever After was for the fourth time in a row a lovely Shrek movie.This movie is also filled with some lovely new characters,I particularly liked Butter Pants,a child who is a huge fan of Shrek and constantly asks him at the start of the movie to do his signature roar.Its definitely not as good as the first or second Shrek but it's a big improvement from the third.Shrek Forever After is a pleasing finale to a great film series and fans of the previous Shrek's will definitely be impressed. When Shrek starts missing his days as a real ogre he comes across Rumpelstiltskin,who offers him an ogre for a day deal,but it turns out to be a terrible mistake and Shrek has never saved Fiona ,hes never met Donkey,Puss In Boots or the rest of his friends and Rumpelstiltskin is king of Far Far Away.Its now all up to Shrek to get things back to normal and kiss his true love before midnight or he will cease to exist."
13,Shrek Forever After,8,15 May 2010,A very welcome almost return to form,"It's not really cool to like Dreamworks Animation anymore. Sure, they're not Pixar. Sure, they're too hung up on star power and pop culture references. But I've still enjoyed the majority their films more than I have a lot of what's out there. And I love the first two ""Shrek"" movies. Their funny, entertaining, terrifically animated, and, too me, some of the best animated love stories that have been made. Most fairy tale romances perpetuate the idea that love is for beautiful people (even the masterpiece ""Beauty and the Beast"" has it's cake and eats it too on this point), and Princes and Princesses are better than common people. ""Shrek""'s idea of finding happiness in who you are was much more palatable to me. i found the first film a delight, and the second even better.But the third was only okay. The humor wasn't nearly as clever or funny, and the heart just wasn't there like it used to be. ""Shrek Forever After"" isn't as good as those first two. But it's a big step back in the right direction.The story begins with Shrek getting used to being a father. He loves Fiona and the kids, but he misses his old life as a menacing ogre. He's seen more as a lovable tourist attraction now, and he doesn't like it. So, he makes a deal with the mysterious Rumpletiltskin (surprisingly NOT voiced by a name actor) to get one day back in his old life. In exchange, he gives up one day from his past. A day from his childhood that he doesn't even remember.Unfortuntaely, that day turns out to be the day he was born, and this leads to an ""It's a Wonderful Life"" scenario where Shrek doesn't know Fiona, Donkey, Puss-in-Boots, or any of his friends, and Rumplestiltskin rules the Kingdom with a tiny iron fist. The resulting story is a great deal of fun, with Fiona now a warrior leading an ogre rebellion, the Gingerbread Man fighting as a gladiator against Animal Crackers, and so forth. The humor isn't back to it's highest heights, but there are a good number of genuine laughs. And the heart is back bigtime. I found ""Shrek Forever After"" surprisingly touching..Okay, it's not as good as ""Toy Story 3"" is likely to be, nor is it as good as ""How to train your Dragon"". but I had a blast with ""Shrek Forver After"" and can't wait to take my niece and nephew"
14,Shrek Forever After,4,22 May 2010,Time to say Shrek Good-Bye...,"Shrek has gone down a cult film character... so has Donkey, Fiona and Puss in Boots, thanks to the film that these characters became such a craze. Shrek was awesome, Sherk 2 was legendary, but the last one before this one 'Shrek The Third' was a yawn. Now comes 'Shrek Forever After', which ends the Shrek series... well if there is one more left, then I guess I won't be looking forward to it! The problem with 'Shrek The Third' and 'Shrek Forever After' are it's script. The writing is bland, you except a lot from Shrek, due to the wholesome entertainment we've witnessed before. The Final Chapter has it's share of funny and light moments, but they are far and between! What saves this disappointment is it's characters. Myers as Shrek is as good as ever! Diaz gives Fiona the voice she needs. Donkey and Puss-In Boots voiced by Icons like Murphy and Banderas are the life of the show. They are funny and spot-on. Walt Dohrn as the evil-head Rumplestilskin is just about okay.All n all, It's truly time to say Shrek and his friends Good-Bye. Thanks for the entertainment you gave us in the first 2 flicks, now you guys are getting wasted in poor scripts. So, Have a nice time at Far Far Away!"
15,Shrek Forever After,4,23 May 2010,Shrek goes out on a low note:(,"It's sad to watch a fall from greatness and that's what can best be described for the 'Shrek' films. The series started out strong with the first two movies and began to stumble into routine with the third. Now all the novelty and energy is gone and with 'Shrek Ever After' the audience gets a predictable, by-the-numbers, formula movie.I think the main problem has to do with the fact that Shrek, Donkey, Fiona and Puss have lost all of the chemistry that made the earlier movies fun. The comfort in their interactions drains all of the opening scenes of life. The main crisis in this film is also a little weak: Shrek has grown tired of his life as a celebrity ogre (this plot point is handled awkwardly in the opening scenes) and makes a deal with Rumplestilskin to go back to when he was feared by others. You know the movie's in trouble when this ""It's a Wonderful Life"" scenario is inserted to try to breathe some novelty into Shrek's story.This wouldn't be a problem if the movie had fun with this situation. Sadly, it focuses more on action scenes to show off the 3-D effects rather than focusing on the alternate realities of the characters. There is an extended scene of Shrek flying a witches broom to escape from Rumplestilskin's castle, which is cool, but really exist for no other purpose than to give the audience a roller-coaster simulation. The same can be said for a drawn out flying dragon scene in the beginning of the film as well.This movie also has less of the pop culture references that made the other films in the series enjoyable for adults as well as kids. The first film, in particular, seemed to be taking a lot of jabs at Disney, now it seems like Dreamworks is less hostile towards their competitors. Ultimately, The film wastes opportunities to have fun not just with the series regulars but also with the new characters: the Pied Piper, Rumplestilskin, the witches and all the other ogres. This was disappointing way to say goodbye to Shrek:("
16,Shrek Forever After,5,26 May 2010,Finally it ends.,"Shrek Forever After is a great movie to take your kids to go see. It has the dry humor, the silly moments, and of course every fairytale melted into one. It is not as entertaining for the adults as it was during the first two Shrek movies. There was nothing original about the humor as if we had already heard all the jokes before, and the repetitive themes were a little too much.The effects were spectacular though, and would be even better to see in 3-D, as I did not. I recommend this to families-- and families only. If you are a teenager going with a bunch of friends, you probably won't like it as much, same to young adults. I give it a 5/10 due to lacking a passionate script."
17,Shrek Forever After,9,1 September 2010,Do the roar!,"After the dismal effort that was Shrek the Third, I had no real expectations from this fourth outing for Dreamwork's lucrative green ogre and his fairytale pals; all I was looking for was an hour-and-a-half's mindless distraction from a very boring cross-channel ferry journey.What a pleasant surprise it was, then, to discover that this latest Shrek adventure is not only much, much better than the previous chapter, but is actually as enjoyable as the first two, with a cool 'alternate reality' storyline, a memorable villain in the form of the marvellously malevolent Rumplestiltskin (Walt Dohrn), some terrific new characters and plenty of familiar ones, loads of genuinely laugh-out-loud moments (Donkey's party trick with a pair of eyeballs still has me chuckling a week later), and a well-worn but still heart-warming message: that we should spend more time appreciating the good things we have in life, rather than yearning for the things we don't have.On the more technical side, the CGI is excellent and really makes me wish that I had seen the film in glorious 3D to fully appreciate the impressive visuals; furthermore, the voice-work is perfect as one would expect from the talented cast, and the choice of music is inspired (check out the witches busting some moves to The Beastie Boys).With Shrek the Third, it had looked as though the fairy-tale was finally over, but if Dreamworks can guarantee to keep the quality this high, I have no problems with them spinning out the franchise for a few more adventures."
18,Shrek Forever After,8,22 July 2010,"An improvement over ""Shrek the Third"".","Shrek (Voiced by Mike Myers) is suffering an mid-life crisis. He hasn't happy with his life, especially having his soul-mate Princess Fiona (Voiced by Cameron Diaz) and his three children. Shrek misses the old days, when everyone was afraid of him. Rumpelstiltskin (Voiced by Walt Hohrn) gives him an chance to re-live his old life for an day by singing an contract. At first, Shrek is happy until he discovers that his best friend Donkey (Voiced by Eddie Murphy) doesn't remember him and Shrek isn't married. He finds himself in an alternative universe. Now Shrek has to find Princess Fiona to convinced her, they had an life together once. But Rumpelstiltskin has other plans for Shrek.Directed by Mike Mitchell (Deuce Bigelow:Male Gigolo, Sky High, Surviving Christmas) made an enjoy fourth ""Shrek"" film in the series. It is certainly better than ""Shrek the Third"" and probably even better than ""Shrek 2"" as well. Voice talents in the movie are terrific, especially new comer Hohrn as Rumpelstiltskin but it is Antonio Banderas as the voice of Puss in Boots steals the show. It is nice to see the new ""Shrek"" movie in Widescreen format as well. This is also an darker movie than the previous ""Shrek"" films. Since this is the final chapter, the series certainly ends well. Don't miss it. Digital Widescreen. (****/*****)."
19,Shrek Forever After,8,5 July 2010,Happily Ever After,"I'm a big fan of the first two Shrek movies. The first Shrek, in particular, was a hilarious, heartfelt and original delight. Whilst Shrek 2 couldn't match the first film's originality, it was still a hugely enjoyable piece of entertainment. With Shrek The Third, the franchise ground to a halt. I don't hate Shrek The Third; I just find it sluggish, stuffed with too many characters and lacking ideas. So, it was with some trepidation that I approached Shrek Forever After.Thankfully, Shrek Forever After is a fitting finale for the franchise; it is very funny, sweet and, through a nice Wonderful Life-like twist, it shows us the characters we all know and love in a different light.Shrek (voice of Mike Myers) is having a midnight crisis. Despite living happily with his wife Fiona (voice of Cameron Diaz) and their three children, Shrek longs for the days when he was feared by the townspeople, instead of the tourist attraction that he has now become. After Shrek's pent-up anger is unleashed during his daughter's first birthday, he is tricked by the devious Rumpelstiltskin into signing a deal which will allow him to live as a real ogre for one day at the expense of one day from his life. In his ""ogre"" day, Shrek realised that Rumpelstiltskin has stolen the day he was born; this means that Shrek never met Donkey, Puss in Boots or any of his other friends, and he didn't save Fiona from the tower. Shrek soon finds his friends, but they're not how he remembers them. Together, they must battle against Ruimpelstiltskin, who has taken over Far Far Away, and Shrek must find a way to reverse Rumpelstiltskin's magic before his day is over, or he will disappear from existence.Shrek Forever After succeeds where Shrek the Third failed because it returns to the charm of its characters and its story. Shrek the Third relied more on its (admittedly eye-popping) visuals, hit-and-miss pop-culture jokes and stunt casting (hello, Mr. Timberlake) than on creating a strong story or in taking its characters on an entertaining, interesting journey. Shrek Forever After rectifies all of these mistakes; the pop-culture gags are few and far in-between, with most of the film's humour coming from characters and their situations. There is no obvious stunt casting here, but that works to the film's advantage. Ever heard of Walt Dohrn? No, me neither. But he damn near steals the film as the tricky Rumpelstiltskin, his vocal performance a blast of snivelling razzmatazz. Plus, new director Mike Mitchell and screenwriters Josh Klausner and Darren Lemke do funny, new things with familiar characters. For example, whereas Puss in Boots was a swarthy swashbuckler, in the alternate universe he resembles a balloon covered in fur, who can't move without it being an Olympian task (one moment where he's struggling to, um, lick himself leads to the funniest use of his famous ""ahhhh"" eyes in the series). Whereas Fiona is a tired housewife in Shrek's real universe, in the alternate universe she is the tough, sexy (hey, I'm a hot-blooded male) rebel leader of the Ogre resistance against Rumpelstiltskin. Mitchell, Klausner and Lemke clearly have a lot of fun twisting our expectations of what the characters will do or what will happen to them, and I had a lot of fun with them. There is one death scene (shock!) which comes out of mid-field, and is even more hilarious as a result.The vocal work is strong. Mike Myers excels here as Shrek; he brings a real sense of human weariness and sarcastic wit to a fairytale character, which grounds him in reality. Shrek's midlife struggle with the loss of the spark in his life before he met Fiona will ring true with many viewers; many people, in the middle of a marriage, will look back on their freer days with a sense of nostalgia and wish they could re-live them again. Shrek's fault is that he doesn't realise what he has until he loses it. Cameron Diaz excels in both personalities; the tired but loving wife and the Xena-like warrior, the latter in which she particularly seems to be letting loose and having a lot of fun. Eddie Murphy and Antonio Banderas are their usual hilarious selves, both of them taking advantage of their characters and their new situations, with Banderas relishing his character's pampered lifestyle as Fiona's pet and Murphy still getting big laughs out of his chatterbox sidekick. The supporting cast is filled with talented actors, most notably Craig Robinson, Glee's Jane Lynch and Mad Men's Jon Hamm as members of the Ogre resistance.The animation here is beautifully done and highly detailed. One caveat; as anyone who has seen the advertising knows, this film is being shown in 3D. The 3D isn't a distraction, as in Alice in Wonderland and (from what I've heard) Clash of the Titans; it's just doesn't necessarily add anything either. It's just there. In Avatar and How to Train Your Dragon, the 3D deepened the sense of immersion into an imaginary world. Here, it seems more perfunctory than anything else. So my advice is to see this in 2D and save your money.Shrek Forever After erases the disappointment of Shrek the Third. There is a familiarity to the story which stops it from reaching the heights of the first film, but it is enjoyable enough to be on the same level as Shrek 2. This is a thoroughly entertaining conclusion to the Shrek legacy, and I'm going to miss the big guy."
